Date,Open,High,Low,Close,Adj Close,Volume
2018-09-18,540.000000,545.500000,539.200012,541.950012,514.337769,2745526
2018-09-19,541.500000,549.224976,540.549988,543.650024,515.951111,4439812
2018-09-21,545.500000,546.000000,539.275024,542.450012,514.812317,6595630
2018-09-24,542.950012,553.000000,540.275024,548.150024,520.221924,4432578
2018-09-25,551.000000,562.525024,547.150024,558.174988,529.735962,5664544
2018-09-26,560.049988,560.424988,542.575012,545.075012,517.303467,2870394
2018-09-27,546.974976,552.224976,544.250000,546.099976,518.276245,5731064
2018-09-28,546.049988,549.875000,542.750000,543.900024,516.188477,4445086
2018-10-01,542.599976,550.500000,540.500000,549.200012,521.218506,3406600
2018-10-03,549.950012,550.849976,536.900024,545.650024,517.849304,4730720
2018-10-04,542.424988,546.424988,530.500000,538.549988,511.111053,3891118
2018-10-05,536.000000,549.000000,535.049988,542.000000,514.385193,2895914
2018-10-08,535.000000,542.275024,524.000000,536.049988,508.738403,2311830
2018-10-09,533.250000,539.525024,521.724976,534.200012,506.982544,2694524
2018-10-10,529.500000,531.525024,519.275024,525.900024,499.105469,4523678
2018-10-11,512.750000,512.750000,499.000000,504.500000,478.795807,6266576
2018-10-12,501.649994,503.500000,487.250000,492.575012,467.478424,4651748
2018-10-15,490.000000,503.075012,490.000000,501.475006,475.924927,3614908
2018-10-16,500.000000,506.250000,494.524994,501.700012,476.138519,3003220
2018-10-17,503.500000,518.000000,503.500000,512.125000,486.032257,3253970
2018-10-19,508.000000,509.700012,476.649994,479.250000,454.832275,6869592
2018-10-22,482.000000,493.950012,478.575012,490.024994,465.058289,3774108
2018-10-23,485.000000,491.799988,473.799988,475.774994,451.534363,2948962
2018-10-24,487.500000,495.274994,472.899994,490.350006,465.366730,8442982
2018-10-25,489.399994,505.725006,484.000000,502.424988,476.826538,6176258
2018-10-26,499.975006,499.975006,481.000000,483.299988,458.675934,3615756
2018-10-29,482.600006,495.975006,476.875000,492.825012,467.715668,2786080
2018-10-30,493.649994,508.475006,488.350006,502.424988,477.795990,6121068
2018-10-31,502.649994,532.849976,501.000000,527.799988,501.927063,6582228
2018-11-01,527.500000,528.724976,501.750000,504.450012,479.721741,3946070
2018-11-02,508.000000,514.750000,497.575012,502.299988,477.677124,5575206
2018-11-05,502.750000,512.075012,501.899994,510.375000,485.356293,1938928
2018-11-06,511.375000,521.000000,506.799988,514.450012,489.231537,2921884
2018-11-07,514.500000,517.424988,513.375000,515.775024,490.491638,139254
2018-11-09,521.500000,523.500000,506.750000,513.950012,488.756073,7343566
2018-11-12,516.224976,529.500000,516.025024,518.400024,492.987946,4782454
2018-11-13,519.924988,527.424988,514.674988,516.599976,491.276184,2737474
2018-11-14,515.500000,515.700012,481.500000,498.549988,474.110931,3033632
2018-11-15,499.950012,514.500000,490.899994,494.375000,470.140594,3582306
2018-11-16,498.500000,518.900024,496.875000,511.100006,486.045746,6698234
2018-11-19,511.100006,521.400024,507.125000,520.049988,494.557068,4180070
2018-11-20,517.500000,517.500000,501.649994,504.475006,479.745544,2628564
2018-11-21,501.524994,507.000000,489.774994,492.575012,468.428864,2503064
2018-11-22,494.000000,501.000000,487.700012,489.524994,465.528381,3129880
2018-11-26,492.250000,502.950012,481.500000,500.250000,475.727661,4758562
2018-11-27,499.350006,514.500000,496.500000,511.575012,486.497528,4103018
2018-11-28,511.600006,523.875000,506.174988,521.549988,495.983429,2460574
2018-11-29,521.650024,522.674988,504.250000,506.725006,481.885223,3260512
2018-11-30,509.000000,513.150024,502.125000,507.500000,482.622253,4219388
2018-12-03,510.549988,512.849976,502.350006,509.100006,484.143799,2908898
2018-12-04,509.049988,521.500000,508.524994,518.125000,492.726410,2836286
2018-12-05,518.224976,529.000000,511.000000,525.525024,499.763702,3873412
2018-12-06,524.674988,532.750000,504.500000,506.250000,481.433502,4051262
2018-12-07,500.000000,500.000000,467.225006,480.975006,457.397522,21093670
2018-12-10,479.975006,485.350006,468.549988,471.000000,447.911530,6182964
2018-12-11,470.500000,482.575012,465.350006,478.424988,454.972473,5605848
2018-12-12,482.500000,487.000000,471.649994,485.625000,461.819550,3653708
2018-12-13,485.024994,491.274994,481.725006,489.024994,465.052887,2756644
2018-12-14,483.000000,484.399994,475.000000,480.600006,457.040924,4611032
2018-12-17,482.549988,487.000000,476.950012,485.825012,462.009766,2792580
2018-12-18,484.975006,494.399994,479.700012,492.600006,468.452637,3874502
2018-12-19,490.000000,491.799988,477.000000,478.575012,455.115173,6117266
2018-12-20,474.149994,482.350006,474.000000,479.750000,456.232574,4527954
2018-12-21,478.524994,482.000000,472.500000,477.225006,453.831299,10439250
2018-12-24,477.500000,477.950012,467.575012,468.924988,445.938202,2941564
2018-12-26,469.000000,473.850006,465.500000,471.399994,448.291840,2434064
2018-12-27,474.500000,480.000000,471.325012,474.399994,451.144836,5096808
2018-12-28,476.049988,481.500000,475.000000,479.174988,455.685730,1556666
2018-12-31,481.225006,483.299988,477.799988,482.174988,458.538666,1437004
2019-01-01,481.000000,482.500000,476.424988,479.924988,456.398987,717468
2019-01-02,479.500000,481.000000,469.575012,473.174988,449.979797,2270096
2019-01-03,475.000000,480.000000,472.500000,474.174988,450.930878,2809224
2019-01-04,473.000000,475.274994,462.500000,466.174988,443.322998,3077278
2019-01-07,469.950012,475.000000,467.950012,470.774994,447.697571,2344752
2019-01-08,474.000000,474.000000,466.549988,472.575012,449.409241,3031576
2019-01-09,473.500000,474.274994,466.149994,469.200012,446.199768,2471720
2019-01-10,471.500000,471.500000,466.000000,467.924988,444.987213,1832096
2019-01-11,467.500000,470.500000,460.000000,470.024994,446.984314,4331368
2019-01-14,470.500000,472.000000,464.000000,468.600006,445.629150,1956808
2019-01-15,464.500000,477.950012,464.500000,473.850006,450.621796,3693892
2019-01-16,474.000000,477.100006,468.375000,469.125000,446.128357,1701242
2019-01-17,467.549988,478.500000,466.549988,477.350006,453.950226,3690234
2019-01-18,474.299988,484.375000,473.174988,483.149994,459.465881,4685056
2019-01-21,484.524994,490.750000,481.024994,482.875000,459.204376,3265418
2019-01-22,481.000000,482.274994,468.500000,470.375000,447.317139,4791592
2019-01-23,473.750000,474.975006,469.350006,472.225006,449.076477,5641586
2019-01-24,472.450012,476.850006,469.625000,473.225006,450.027344,2954782
2019-01-25,474.500000,487.850006,473.049988,484.700012,460.939880,4310008
2019-01-28,486.500000,490.000000,481.950012,488.899994,464.934052,3029930
2019-01-29,489.000000,497.424988,480.549988,494.225006,469.998016,4733138
2019-01-30,509.000000,517.500000,500.750000,509.200012,484.238922,14053348
2019-01-31,509.799988,511.575012,493.375000,502.600006,477.962463,9058428
2019-02-01,505.299988,525.000000,505.250000,521.924988,496.340088,6460222
2019-02-04,522.500000,528.900024,520.150024,522.400024,496.791870,4133944
2019-02-05,523.250000,527.500000,520.750000,523.875000,499.150024,2368564
2019-02-06,525.500000,532.474976,522.549988,527.599976,502.699310,2331000
2019-02-07,528.000000,538.900024,528.000000,531.450012,506.367554,3251088
2019-02-08,530.000000,538.000000,529.025024,534.224976,509.011627,3733802
2019-02-11,534.049988,542.000000,531.500000,539.674988,514.204407,3157886
2019-02-12,538.000000,539.200012,526.375000,529.400024,504.414368,2788882
2019-02-14,535.000000,535.000000,528.525024,530.650024,505.605316,1970720
2019-02-15,533.099976,533.674988,520.750000,528.625000,503.675903,2492120
2019-02-18,530.400024,536.000000,516.250000,523.150024,498.459320,2550698
2019-02-19,524.000000,525.599976,518.174988,519.525024,495.005402,1837440
2019-02-20,521.174988,530.750000,513.000000,528.974976,504.009399,2558354
2019-02-21,530.000000,530.750000,521.299988,526.700012,501.841766,2603154
2019-02-22,522.099976,535.250000,522.000000,533.075012,507.915863,2844492
2019-02-25,535.299988,542.500000,531.474976,541.125000,515.585938,2340940
2019-02-26,540.299988,547.974976,527.474976,529.424988,504.438049,3726370
2019-02-27,530.000000,533.000000,519.000000,530.174988,505.152710,3325110
2019-02-28,534.974976,534.974976,523.849976,526.950012,502.079926,6661660
2019-03-01,527.500000,530.700012,521.875000,526.299988,501.460571,2295910
2019-03-05,528.849976,529.900024,522.599976,526.275024,501.436859,2117558
2019-03-06,530.299988,531.000000,519.299988,521.625000,497.006165,2807252
2019-03-07,523.799988,525.250000,516.000000,517.275024,492.861542,2073614
2019-03-08,514.700012,514.974976,503.000000,504.524994,480.713257,3176094
2019-03-11,503.500000,510.875000,500.500000,502.200012,478.498016,4547588
2019-03-12,503.549988,509.750000,500.024994,506.674988,482.761871,4902188
2019-03-13,509.350006,521.500000,507.049988,514.174988,489.907837,6803340
2019-03-14,517.500000,520.275024,502.049988,503.375000,479.617554,3793832
2019-03-15,506.000000,516.924988,504.399994,514.650024,490.360504,5207688
2019-03-18,516.049988,519.974976,505.950012,506.625000,482.714203,1690728
2019-03-19,510.049988,521.000000,506.549988,518.099976,493.647644,3242552
2019-03-20,521.000000,527.250000,515.750000,518.974976,494.481232,4408802
2019-03-22,519.000000,524.000000,509.000000,512.424988,488.240448,5237090
2019-03-25,514.500000,514.500000,505.924988,508.825012,484.810364,3055910
2019-03-26,506.674988,521.900024,505.750000,517.299988,492.885376,3311446
2019-03-27,510.000000,528.174988,510.000000,521.575012,496.958527,2911690
2019-03-28,525.700012,544.174988,525.000000,541.450012,515.895630,8627614
2019-04-01,545.000000,560.000000,541.025024,555.375000,529.163391,4617730
2019-04-02,555.000000,560.000000,546.250000,551.299988,525.280701,2787844
2019-04-03,551.299988,566.650024,545.775024,560.299988,533.855835,5296628
2019-04-04,559.000000,559.025024,540.750000,549.025024,523.113098,8444208
2019-04-05,545.174988,552.325012,542.750000,546.400024,520.612122,3409044
2019-04-08,547.500000,550.500000,540.474976,548.174988,522.303345,4027848
2019-04-09,548.174988,564.424988,548.099976,559.075012,532.688904,6500982
2019-04-10,560.000000,562.650024,548.099976,549.349976,523.422729,4826866
2019-04-11,546.150024,550.549988,542.500000,544.424988,518.730103,3035580
2019-04-12,544.400024,550.424988,538.299988,541.724976,516.157593,2839484
2019-04-15,544.500000,554.000000,542.500000,551.625000,525.590393,3868302
2019-04-16,554.750000,558.125000,551.174988,553.525024,527.400635,2401182
2019-04-18,554.000000,561.950012,545.250000,551.325012,525.304504,4055238
2019-04-22,551.750000,557.150024,547.500000,550.549988,524.565979,2230516
2019-04-23,551.299988,555.974976,548.299988,551.000000,524.994934,2135528
2019-04-24,551.500000,571.049988,548.424988,569.474976,542.597900,5681646
2019-04-25,570.500000,575.700012,564.525024,566.849976,540.096802,5361098
2019-04-26,570.000000,584.924988,567.500000,569.875000,542.979065,3465934
2019-04-30,570.025024,593.799988,570.000000,591.674988,563.750183,8310400
2019-05-02,585.000000,590.250000,578.250000,580.025024,552.649963,4226194
2019-05-03,572.000000,574.575012,563.125000,571.525024,544.551086,5710316
2019-05-06,569.950012,572.200012,564.025024,568.025024,541.216309,2827130
2019-05-07,568.674988,575.000000,558.000000,565.875000,539.167847,4689204
2019-05-08,566.000000,570.000000,561.200012,566.299988,539.572815,2987822
2019-05-09,562.250000,572.500000,555.049988,568.299988,541.478210,4962690
2019-05-10,555.500000,555.500000,536.400024,543.325012,517.682129,15535450
2019-05-13,544.150024,550.375000,539.000000,541.825012,516.252869,3368062
2019-05-14,541.825012,541.825012,528.500000,533.924988,508.725708,4388014
2019-05-15,536.474976,543.250000,531.424988,533.724976,508.535095,3240598
2019-05-16,539.950012,540.224976,528.025024,536.125000,511.780762,2226902
2019-05-17,537.525024,538.500000,529.875000,531.349976,507.222534,2780046
2019-05-20,532.500000,541.900024,525.625000,536.775024,512.401306,2380474
2019-05-21,535.700012,537.000000,526.325012,528.049988,504.072449,1613426
2019-05-22,528.500000,537.500000,526.849976,530.500000,506.411163,3424864
2019-05-23,532.000000,535.500000,525.125000,533.200012,508.988647,3884200
2019-05-24,535.500000,537.000000,527.049988,532.974976,508.773651,4340468
2019-05-27,536.000000,540.500000,529.099976,532.099976,507.938507,3164414
2019-05-28,535.500000,544.974976,527.625000,535.650024,511.327332,10631688
2019-05-29,535.700012,547.500000,534.099976,542.500000,517.866333,4354812
2019-05-30,544.000000,549.174988,534.000000,539.099976,514.620728,4745448
2019-05-31,542.500000,549.700012,540.025024,546.275024,521.469910,4255094
2019-06-03,549.424988,559.500000,543.575012,557.599976,532.280579,3400394
2019-06-04,556.200012,556.700012,540.500000,542.924988,518.272095,4128970
2019-06-06,545.000000,550.575012,537.775024,539.599976,515.097961,4701806
2019-06-07,541.500000,543.599976,535.625000,539.799988,515.288818,3272806
2019-06-10,543.450012,550.900024,540.700012,545.599976,520.825439,2056008
2019-06-11,550.000000,558.474976,546.950012,553.950012,528.796387,6485078
2019-06-12,553.500000,555.000000,545.650024,554.049988,528.891907,3136202
2019-06-13,551.500000,553.049988,546.500000,550.450012,525.455322,3951850
2019-06-14,546.549988,551.174988,542.000000,543.500000,518.820984,3467872
2019-06-17,542.000000,543.849976,535.750000,537.450012,513.045593,2487348
2019-06-18,537.450012,547.075012,537.325012,544.799988,520.061951,1412162
2019-06-19,545.049988,548.299988,538.900024,542.049988,517.436707,2437878
2019-06-20,535.000000,545.500000,532.825012,543.674988,518.987976,1895088
2019-06-21,546.250000,546.325012,535.575012,538.125000,513.690002,4695110
2019-06-24,539.500000,542.025024,534.049988,538.950012,514.477600,1350104
2019-06-25,538.950012,540.549988,530.075012,539.500000,515.002502,2203934
2019-06-26,536.099976,546.325012,536.099976,539.375000,514.883118,3277734
2019-06-27,537.150024,542.025024,529.974976,531.375000,507.246521,2776050
2019-06-28,535.349976,537.974976,529.349976,532.325012,508.153290,2829874
2019-07-01,533.625000,534.950012,523.674988,524.549988,500.731323,2467696
2019-07-02,526.500000,532.325012,521.500000,530.000000,505.933960,2014050
2019-07-03,530.500000,532.375000,523.799988,525.599976,501.733612,1213340
2019-07-04,524.349976,525.599976,516.900024,520.375000,496.745972,2553038
2019-07-05,521.950012,524.500000,506.325012,508.200012,485.123810,2514352
2019-07-08,505.500000,522.900024,505.024994,519.525024,495.934601,4008224
2019-07-09,516.724976,523.900024,504.000000,510.375000,487.200012,3205934
2019-07-10,507.000000,517.500000,506.549988,509.450012,486.317017,1731600
2019-07-11,513.900024,513.900024,507.524994,510.399994,487.223938,1550706
2019-07-12,508.024994,514.849976,504.500000,511.950012,488.703522,2903286
2019-07-15,517.224976,519.000000,510.000000,513.750000,490.421783,2633206
2019-07-16,515.950012,516.075012,506.725006,509.825012,486.675018,3450502
2019-07-17,512.200012,521.500000,510.450012,520.375000,496.745972,2291110
2019-07-18,516.700012,518.500000,508.000000,509.274994,486.149933,2608300
2019-07-19,512.000000,515.400024,504.600006,507.799988,484.741913,2139624
2019-07-22,507.799988,513.625000,501.625000,509.475006,486.340912,1902156
2019-07-23,510.325012,512.974976,503.575012,505.475006,482.522552,2011658
2019-07-24,504.975006,512.424988,500.750000,510.649994,487.462555,2384560
2019-07-25,510.549988,513.825012,501.500000,505.649994,482.689575,6042040
2019-07-26,503.850006,506.049988,498.700012,500.725006,477.988190,2332384
2019-07-29,502.500000,512.000000,502.000000,507.725006,484.670380,1825826
2019-07-30,507.500000,513.674988,505.399994,511.799988,488.560303,2134474
2019-07-31,511.250000,518.950012,501.475006,517.275024,493.786713,3714036
2019-08-01,514.575012,521.224976,507.549988,510.774994,487.581879,3490012
2019-08-02,508.500000,508.950012,496.500000,505.250000,482.307709,3544858
2019-08-05,501.700012,508.500000,498.549988,505.549988,482.594086,2687280
2019-08-06,505.549988,518.500000,501.600006,512.099976,488.846680,3174832
2019-08-07,512.575012,522.950012,508.225006,511.325012,488.106873,3967844
2019-08-08,517.974976,547.500000,514.025024,544.125000,519.417542,12493298
2019-08-09,542.400024,551.224976,538.900024,543.150024,518.486694,5645698
2019-08-13,545.950012,545.950012,533.674988,536.250000,511.900146,2507610
2019-08-14,534.575012,541.700012,528.724976,538.075012,514.601929,2803920
2019-08-16,538.450012,538.450012,525.250000,531.375000,508.194214,3108220
2019-08-19,532.799988,538.974976,528.825012,532.025024,508.815857,1682212
2019-08-20,533.950012,545.400024,532.549988,542.000000,518.355652,4282308
2019-08-21,541.474976,541.775024,533.025024,535.075012,511.732697,2555246
2019-08-22,535.250000,543.174988,528.025024,539.450012,515.916870,2580980
2019-08-23,539.500000,548.724976,538.799988,543.500000,519.790222,3319154
2019-08-26,545.799988,548.000000,531.825012,546.424988,522.587585,2314884
2019-08-27,549.500000,550.000000,531.900024,546.549988,522.707153,6604388
2019-08-28,548.500000,565.000000,546.150024,561.974976,537.459167,6985284
2019-08-29,556.500000,562.849976,555.000000,558.875000,534.494446,2948038
2019-08-30,557.849976,557.900024,541.599976,550.174988,526.173950,6738070
2019-09-03,553.500000,565.299988,551.424988,554.174988,529.999573,4086894
2019-09-04,556.174988,564.250000,551.950012,562.825012,538.272156,2425690
2019-09-05,562.724976,562.724976,551.875000,555.974976,531.720886,2775294
2019-09-06,557.750000,560.575012,548.474976,550.200012,526.197998,2075686
2019-09-09,551.000000,551.000000,540.500000,542.200012,518.546875,3521728
2019-09-11,544.000000,547.000000,526.299988,528.849976,505.779266,5325506
2019-09-12,528.500000,532.224976,524.000000,527.450012,504.440277,4064734
2019-09-13,527.450012,535.000000,526.950012,534.250000,510.943665,3091588
2019-09-16,535.000000,539.474976,528.500000,534.950012,511.613190,3888868
2019-09-17,534.500000,534.500000,523.275024,527.924988,504.894592,3815108
2019-09-18,529.825012,533.474976,525.325012,529.224976,506.137939,2572672
2019-09-19,529.000000,529.000000,516.125000,524.775024,501.882141,3762272
2019-09-20,526.000000,531.775024,518.650024,524.549988,501.666840,5736082
2019-09-23,531.500000,531.500000,508.500000,516.450012,493.920258,4733492
2019-09-24,511.600006,525.849976,511.500000,523.700012,500.853943,5614452
2019-09-25,524.750000,531.000000,522.099976,526.924988,503.938232,4312820
2019-09-26,527.000000,527.775024,516.625000,522.575012,499.778076,6062076
2019-09-27,522.750000,526.799988,517.049988,520.525024,497.817535,4458334
2019-09-30,522.000000,548.250000,521.525024,540.299988,516.729736,8559586
2019-10-01,540.500000,540.500000,526.599976,529.775024,506.663910,4190696
2019-10-03,529.000000,545.000000,527.075012,538.400024,514.912720,3435302
2019-10-04,538.000000,540.900024,532.325012,539.549988,516.012451,2694188
2019-10-07,542.875000,545.500000,534.450012,537.200012,513.764954,1910498
2019-10-09,535.025024,536.974976,520.075012,525.549988,502.623230,3750540
2019-10-10,525.525024,533.049988,520.700012,531.750000,508.552765,2707552
2019-10-11,525.000000,545.000000,524.000000,539.750000,516.203857,4312780
2019-10-14,541.200012,549.900024,537.000000,543.400024,519.694580,2781204
2019-10-15,544.549988,549.575012,539.724976,542.250000,518.594727,3002070
2019-10-16,544.500000,553.500000,541.549988,550.450012,526.437012,3018788
2019-10-17,550.000000,551.099976,542.275024,546.525024,522.683289,1552278
2019-10-18,547.474976,552.724976,544.200012,547.750000,523.854797,1647630
2019-10-22,545.099976,547.950012,525.750000,532.224976,509.007080,5502486
2019-10-23,535.000000,551.974976,534.000000,547.575012,523.687500,7829074
2019-10-24,577.549988,579.500000,555.250000,559.525024,535.116028,13502160
2019-10-25,560.500000,568.625000,549.049988,567.025024,542.288940,4587220
2019-10-27,null,null,null,null,null,null
2019-10-29,565.450012,572.924988,563.974976,569.875000,545.014587,3218206
2019-10-30,575.000000,575.000000,569.099976,573.375000,548.361877,2441752
2019-10-31,572.875000,585.000000,569.275024,581.375000,556.984314,5848998
2019-11-01,579.450012,583.500000,571.700012,576.000000,551.834778,2131710
2019-11-04,580.025024,583.150024,576.025024,577.950012,553.703064,3022168
2019-11-05,578.049988,580.299988,571.674988,579.349976,555.044250,2878100
2019-11-06,580.000000,580.025024,570.599976,574.174988,550.086426,4576658
2019-11-07,574.500000,577.099976,568.049988,574.224976,550.134277,2538638
2019-11-08,574.174988,582.200012,573.049988,575.049988,550.924622,4026580
2019-11-11,575.000000,576.849976,565.099976,572.974976,548.936646,1906640
2019-11-13,575.000000,578.049988,567.349976,569.299988,545.415894,3378350
2019-11-14,570.750000,578.700012,567.549988,573.900024,549.822876,2540924
2019-11-15,575.474976,579.900024,570.000000,571.150024,547.188354,3061712
2019-11-18,574.000000,574.849976,569.400024,570.549988,546.613464,2484314
2019-11-19,569.500000,571.750000,564.325012,567.325012,543.523743,2365020
2019-11-20,567.500000,568.849976,562.750000,566.400024,542.637634,2225036
2019-11-21,569.299988,574.250000,565.775024,568.299988,544.457764,3876184
2019-11-22,565.224976,567.474976,554.474976,557.375000,533.991211,2597928
2019-11-25,558.500000,563.049988,553.025024,562.375000,538.781433,1693202
2019-11-26,563.250000,567.250000,549.224976,554.025024,530.781738,6459924
2019-11-27,554.500000,567.200012,554.500000,564.125000,540.458008,3354312
2019-11-28,569.500000,571.700012,562.750000,566.325012,542.565796,2413116
2019-11-29,568.000000,568.424988,562.549988,563.825012,540.170654,2387702
2019-12-02,569.500000,569.500000,561.750000,562.650024,539.044922,2995916
2019-12-03,564.974976,565.500000,560.500000,562.275024,538.685547,3567662
2019-12-04,563.500000,565.000000,558.224976,562.750000,539.140808,5903136
2019-12-05,563.799988,567.650024,557.150024,560.900024,537.368347,2683884
2019-12-06,563.900024,567.049988,558.650024,560.299988,536.793396,1659752
2019-12-09,562.549988,563.200012,547.000000,552.049988,528.889587,2192234
2019-12-10,552.049988,554.900024,541.799988,544.450012,521.608398,1628853
2019-12-11,545.000000,549.900024,539.450012,543.799988,520.985657,2387958
2019-12-12,547.299988,547.799988,535.049988,536.349976,513.848267,2061911
2019-12-13,538.000000,545.000000,536.799988,543.150024,520.362915,2889796
2019-12-16,546.000000,554.950012,545.049988,552.200012,529.033325,4590144
2019-12-17,555.500000,559.000000,552.500000,557.750000,534.350464,3852266
2019-12-18,560.000000,566.950012,559.000000,564.700012,541.008911,4618387
2019-12-19,565.500000,574.000000,564.750000,569.500000,545.607483,3465644
2019-12-20,573.500000,573.750000,565.500000,569.900024,545.990784,3135806
2019-12-23,567.500000,575.549988,566.549988,570.950012,546.996643,1591463
2019-12-24,572.000000,572.650024,559.299988,560.549988,537.033020,2354963
2019-12-26,561.650024,565.000000,559.549988,560.500000,536.985168,1848547
2019-12-27,562.950012,569.000000,557.000000,567.549988,543.739258,2786795
2019-12-30,567.000000,577.500000,564.250000,569.299988,545.415894,1800754
2019-12-31,569.099976,571.500000,565.049988,568.099976,544.266235,1838808
2020-01-01,569.400024,572.900024,566.849976,571.950012,547.954773,918373
2020-01-02,572.549988,575.000000,570.500000,573.549988,549.487610,1075642
2020-01-03,574.000000,588.500000,572.849976,585.049988,560.505127,3269446
2020-01-06,585.000000,592.200012,579.450012,582.000000,557.583130,3589985
2020-01-07,582.000000,587.750000,579.049988,584.250000,559.738708,3179728
2020-01-08,583.000000,593.000000,578.000000,585.750000,561.175720,3593096
2020-01-09,586.000000,588.150024,579.250000,580.299988,555.954407,2313648
2020-01-10,582.000000,589.799988,577.400024,580.349976,556.002197,2049636
2020-01-13,583.950012,590.000000,581.000000,586.500000,561.894348,4096054
2020-01-14,587.200012,597.400024,587.150024,594.299988,569.367004,3395378
2020-01-15,597.000000,598.299988,591.700012,595.750000,570.756165,2348102
2020-01-16,597.000000,598.299988,586.750000,593.250000,568.361084,2107442
2020-01-17,585.000000,602.000000,585.000000,598.799988,573.678223,4555694
2020-01-20,618.000000,618.000000,584.099976,589.250000,564.528992,10272118
2020-01-21,589.299988,593.250000,582.349976,584.049988,559.547119,2640668
2020-01-22,585.200012,595.000000,581.500000,590.650024,565.870178,4402650
2020-01-23,590.099976,599.950012,587.000000,598.950012,573.822083,6089397
2020-01-24,599.000000,609.000000,595.500000,607.700012,584.155518,3551260
2020-01-27,607.700012,608.000000,601.750000,604.349976,580.935303,2450421
2020-01-28,607.299988,607.349976,592.599976,601.450012,578.147583,5330709
2020-01-29,605.000000,611.500000,602.200012,608.849976,585.260925,4281329
2020-01-30,612.000000,613.849976,603.650024,607.849976,584.299622,3334901
2020-01-31,607.849976,608.900024,589.599976,591.400024,568.487122,3590768
2020-02-03,591.400024,593.650024,577.500000,579.099976,556.663452,4024193
2020-02-04,583.000000,589.250000,582.500000,586.500000,563.776917,3246094
2020-02-05,589.400024,598.500000,586.000000,595.599976,572.524231,3006324
2020-02-06,598.950012,613.000000,598.000000,599.700012,576.465515,4704968
2020-02-07,601.650024,609.200012,599.150024,607.700012,584.155518,2865379
2020-02-10,608.900024,611.549988,601.650024,604.900024,581.463928,2286213
2020-02-11,606.000000,613.750000,605.700012,610.650024,586.991211,2458748
2020-02-12,613.000000,620.500000,610.299988,614.099976,590.307434,4873027
2020-02-13,612.000000,613.950012,604.049988,612.450012,588.721375,2090363
2020-02-14,612.450012,623.250000,612.250000,621.650024,597.565063,3650630
2020-02-17,623.000000,623.500000,612.349976,613.450012,589.682678,2190578
2020-02-18,613.450012,615.799988,605.150024,607.049988,583.530701,5237465
2020-02-19,614.450012,618.250000,604.000000,605.750000,582.281067,3799862
2020-02-20,611.000000,612.950012,605.150024,608.049988,584.491943,4820313
2020-02-24,608.000000,609.000000,591.500000,595.150024,572.091675,4070143
2020-02-25,595.500000,595.700012,575.000000,582.450012,559.883850,5525575
2020-02-26,576.900024,589.049988,575.500000,583.599976,560.989136,5460070
2020-02-27,582.099976,582.400024,568.000000,573.049988,550.847961,4078174
2020-02-28,560.000000,564.000000,531.200012,534.349976,513.647278,7894806
2020-03-02,541.049988,565.849976,537.849976,549.700012,528.402588,8175982
2020-03-03,556.000000,568.750000,555.000000,565.049988,543.157837,4682284
2020-03-04,569.000000,575.400024,561.000000,563.099976,541.283386,5175180
2020-03-05,568.000000,581.900024,563.150024,576.400024,554.068237,6061347
2020-03-06,570.000000,573.950012,559.549988,566.200012,544.263367,3288548
2020-03-09,555.000000,558.000000,536.450012,540.450012,519.511047,3699776
2020-03-11,526.750000,542.650024,514.000000,536.799988,516.002380,4850031
2020-03-12,521.000000,527.799988,486.350006,493.350006,474.235809,5321388
2020-03-13,460.000000,517.250000,395.950012,492.899994,473.803223,6859998
2020-03-16,469.000000,479.799988,446.850006,450.700012,433.238251,5281571
2020-03-17,450.000000,478.600006,443.350006,450.649994,433.190125,5148153
2020-03-18,455.000000,464.799988,429.049988,434.250000,417.425598,4936397
2020-03-19,418.899994,434.600006,375.250000,413.450012,397.431458,9270044
2020-03-20,413.500000,461.950012,411.850006,444.899994,427.662964,11916337
2020-03-23,415.000000,444.000000,400.450012,417.149994,400.988068,9525470
2020-03-24,413.000000,458.850006,411.850006,442.049988,424.923340,9915953
2020-03-25,432.000000,468.000000,417.750000,457.600006,439.870880,11976272
2020-03-26,461.100006,466.750000,441.100006,447.700012,430.354462,9504717
2020-03-27,450.250000,457.450012,420.500000,430.649994,413.965088,9150873
2020-03-30,410.000000,438.649994,410.000000,419.000000,402.766388,6325701
2020-03-31,433.200012,449.399994,425.299988,436.399994,419.492279,6381806
2020-04-01,433.000000,433.200012,408.200012,413.549988,397.527527,8136746
2020-04-03,418.899994,428.600006,399.299988,405.799988,390.077820,8166356
2020-04-07,425.000000,457.950012,425.000000,451.149994,433.670837,5972948
2020-04-08,451.000000,476.799988,449.000000,463.100006,445.157806,7991061
2020-04-09,480.700012,481.000000,462.000000,469.049988,450.877319,5069225
2020-04-13,470.000000,471.000000,454.000000,458.250000,440.495728,2236731
2020-04-15,470.000000,482.000000,462.700012,478.750000,460.201477,6333188
2020-04-16,473.000000,476.000000,456.700012,459.750000,441.937622,10484842
2020-04-17,470.000000,475.000000,453.649994,455.250000,437.611969,4706460
2020-04-20,458.000000,473.600006,453.500000,470.000000,451.790466,4800719
2020-04-21,458.000000,464.950012,447.850006,455.700012,438.044525,3405204
2020-04-22,453.000000,469.450012,450.000000,462.399994,444.484985,3768051
2020-04-23,465.000000,480.750000,462.399994,477.700012,459.192230,3052968
