Date,Open,High,Low,Close,Adj Close,Volume
2016-12-27,893.333313,906.333313,886.066650,903.733337,815.376648,1222356
2016-12-28,904.666687,908.833313,897.333313,899.966675,811.978271,1294264
2016-12-29,894.366638,902.666687,886.933350,892.799988,805.512268,2010627
2016-12-30,896.666687,903.666687,896.000000,899.400024,811.466980,1280979
2017-01-02,904.033325,912.666687,899.433350,906.400024,817.782593,1476811
2017-01-03,906.666687,916.666687,901.466675,911.466675,822.353882,1363398
2017-01-04,916.666687,920.900024,913.666687,917.733337,828.007874,2144739
2017-01-05,921.500000,930.000000,918.666687,928.200012,837.451294,2781498
2017-01-06,930.000000,935.799988,925.066650,927.299988,836.639160,1462912
2017-01-09,928.000000,931.966675,917.799988,920.433350,830.443848,819484
2017-01-10,920.166687,930.000000,918.366638,925.000000,834.564087,1359729
2017-01-11,932.000000,945.233337,930.000000,941.566650,849.510864,1514451
2017-01-12,943.266663,969.533325,942.666687,966.233337,871.766174,2707455
2017-01-13,973.333313,973.333313,954.799988,959.166687,865.390442,1400770
2017-01-16,956.666687,966.666687,954.866638,961.866638,867.826355,1052802
2017-01-17,960.000000,973.299988,960.000000,963.833313,869.600769,1423840
2017-01-18,964.000000,979.333313,964.000000,968.299988,873.630615,1538178
2017-01-19,968.666687,975.333313,963.366638,966.299988,871.826233,1019914
2017-01-20,966.299988,969.266663,940.666687,943.166687,850.954651,2177485
2017-01-23,941.333313,942.000000,921.266663,929.033325,838.203064,3534069
2017-01-24,932.166687,949.333313,932.000000,946.533325,853.992188,1879687
2017-01-25,949.866638,969.333313,946.933350,966.500000,872.006653,2294773
2017-01-27,967.366638,980.166687,955.566650,959.933350,866.082031,1871125
2017-01-30,962.000000,978.000000,958.666687,961.866638,867.826355,2601585
2017-01-31,960.000000,970.000000,951.333313,964.166687,869.901489,1894153
2017-02-01,965.299988,996.566650,964.200012,993.500000,896.367004,3577633
2017-02-02,994.400024,996.000000,980.200012,984.333313,888.096558,2257914
2017-02-03,984.333313,992.000000,971.333313,987.133362,890.622742,1650459
2017-02-06,990.000000,1000.000000,986.266663,989.200012,892.487366,1526715
2017-02-07,986.799988,1003.200012,981.433350,1000.200012,902.411926,2499546
2017-02-08,1003.200012,1007.333313,992.833313,1004.566650,906.351624,1689792
2017-02-09,1005.333313,1007.233337,984.266663,993.799988,896.637573,1529256
2017-02-10,996.833313,1005.433350,994.833313,1001.299988,903.404297,1300986
2017-02-13,1003.700012,1006.000000,987.700012,1000.099976,902.321716,930046
2017-02-14,1003.333313,1004.633362,990.666687,995.066650,897.780334,926545
2017-02-15,995.133362,1003.799988,984.099976,986.666687,890.201660,1952469
2017-02-16,989.266663,990.000000,974.033325,980.166687,884.337158,2071947
2017-02-17,980.700012,990.000000,976.666687,985.333313,888.998718,1028691
2017-02-20,988.566650,994.666687,983.366638,988.433350,891.795654,1105371
2017-02-21,984.000000,993.400024,984.000000,988.866638,892.186584,970615
2017-02-22,988.666687,992.500000,981.866638,984.633362,888.367188,1291317
2017-02-23,986.666687,1004.000000,978.799988,991.066650,894.171509,2175397
2017-02-27,996.466675,1000.000000,973.400024,977.233337,881.690674,1553899
2017-02-28,981.333313,991.966675,977.433350,979.466675,883.705688,1773558
2017-03-01,981.333313,989.900024,980.766663,984.099976,887.885986,1219411
2017-03-02,988.033325,996.900024,980.000000,982.633362,886.562683,1920216
2017-03-03,980.900024,985.566650,973.333313,980.233337,884.397400,1205019
2017-03-06,978.666687,992.666687,978.666687,990.400024,893.570068,821986
2017-03-07,989.333313,994.366638,986.299988,990.933350,894.051270,991566
2017-03-08,989.599976,996.333313,979.233337,984.200012,887.976196,1424362
2017-03-09,981.933350,988.533325,976.666687,984.599976,888.337097,1111050
2017-03-10,987.266663,998.333313,986.700012,994.400024,897.179016,1836264
2017-03-14,1011.333313,1045.800049,1011.333313,1038.733276,937.177795,7224810
2017-03-15,1038.000000,1040.000000,1026.800049,1032.599976,931.644165,2408866
2017-03-16,1039.333374,1050.000000,1038.666626,1047.366699,944.967163,2396146
2017-03-17,1047.366699,1048.599976,1029.433350,1035.033325,933.839661,1927983
2017-03-20,1036.000000,1036.933350,1023.500000,1025.099976,924.877502,1442107
2017-03-21,1033.333374,1043.066650,1028.666626,1032.699951,931.734375,2415213
2017-03-22,1025.233276,1034.500000,1016.933350,1019.900024,920.185913,3371401
2017-03-23,1024.666626,1038.933350,1012.700012,1029.266724,928.636841,2511771
2017-03-24,1032.000000,1038.666626,1027.666626,1034.133301,933.027649,1347655
2017-03-27,1033.266724,1036.666626,1025.333374,1029.266724,928.636841,1583550
2017-03-28,1032.000000,1038.533325,1027.400024,1029.500000,928.847229,2628958
2017-03-29,1036.000000,1045.066650,1033.333374,1037.699951,936.245483,2280357
2017-03-30,1042.000000,1046.666626,1034.833374,1038.300049,936.786926,2288326
2017-03-31,1034.733276,1062.433350,1034.733276,1049.933350,947.282898,3543100
2017-04-03,1054.599976,1110.666626,1051.066650,1107.333374,999.071106,6576885
2017-04-05,1107.333374,1133.300049,1098.566650,1130.966675,1020.393677,5179798
2017-04-06,1123.333374,1134.900024,1112.666626,1122.133301,1012.423889,2740816
2017-04-07,1116.666626,1146.633301,1114.066650,1123.666626,1013.807373,4096639
2017-04-10,1125.333374,1139.400024,1108.666626,1116.033325,1006.920471,2406430
2017-04-11,1116.033325,1139.333374,1114.000000,1136.599976,1025.476196,1974126
2017-04-12,1130.000000,1141.000000,1117.533325,1135.199951,1024.213013,2135064
2017-04-13,1129.666626,1129.666626,1114.966675,1119.033325,1009.627197,1975483
2017-04-17,1120.000000,1126.400024,1113.933350,1120.900024,1011.311340,1135260
2017-04-18,1122.666626,1132.633301,1108.800049,1113.000000,1004.183533,1839489
2017-04-19,1113.333374,1116.666626,1107.900024,1113.699951,1004.815125,1158162
2017-04-20,1115.933350,1124.400024,1108.800049,1120.800049,1011.221069,1044189
2017-04-21,1130.000000,1134.466675,1120.000000,1125.000000,1015.010437,2415931
2017-04-24,1128.666626,1157.599976,1127.333374,1155.133301,1042.197632,3238530
2017-04-25,1160.000000,1166.666626,1157.333374,1164.066650,1050.257568,2879794
2017-04-26,1164.000000,1176.000000,1160.000000,1167.533325,1053.385132,2885722
2017-04-27,1165.233276,1182.666626,1162.666626,1177.833374,1062.678345,2126127
2017-04-28,1175.366699,1177.166626,1160.133301,1166.533325,1052.483032,1637739
2017-05-02,1166.733276,1178.000000,1150.000000,1154.699951,1041.806519,1861141
2017-05-03,1157.333374,1163.500000,1144.000000,1146.800049,1034.679077,1296282
2017-05-04,1149.333374,1161.300049,1148.000000,1154.433350,1041.566040,1255336
2017-05-05,1153.333374,1154.066650,1135.466675,1149.599976,1037.205322,1555141
2017-05-08,1152.000000,1159.199951,1136.733276,1139.733276,1028.303223,1246116
2017-05-09,1141.333374,1171.300049,1136.666626,1163.099976,1049.385254,1836462
2017-05-10,1169.800049,1176.666626,1154.066650,1159.500000,1046.137329,2010127
2017-05-11,1166.666626,1169.666626,1146.400024,1157.900024,1044.693848,1270446
2017-05-12,1158.300049,1171.333374,1151.066650,1160.400024,1046.949463,1803768
2017-05-15,1165.733276,1167.699951,1157.666626,1161.599976,1048.031982,1195701
2017-05-16,1164.666626,1165.500000,1151.699951,1160.466675,1047.009399,1654389
2017-05-17,1162.599976,1176.000000,1153.666626,1170.300049,1055.881592,2502879
2017-05-18,1159.766724,1166.733276,1144.266724,1148.400024,1036.122681,2155830
2017-05-19,1152.666626,1156.000000,1131.699951,1149.699951,1037.295410,2268141
2017-05-22,1155.333374,1172.666626,1152.666626,1167.966675,1053.776001,2839224
2017-05-23,1170.000000,1176.599976,1151.599976,1160.500000,1047.039673,1463805
2017-05-24,1161.400024,1171.266724,1118.400024,1122.966675,1013.175781,2173069
2017-05-25,1128.000000,1183.333374,1128.000000,1179.233276,1063.941284,5404771
2017-05-26,1180.000000,1199.333374,1169.233276,1191.733276,1075.219238,3066081
2017-05-29,1189.266724,1206.633301,1177.333374,1188.266724,1072.091675,3033658
2017-05-30,1210.666626,1222.633301,1169.333374,1178.366699,1063.159424,6550440
2017-05-31,1181.666626,1190.000000,1167.133301,1173.800049,1059.039429,3000732
2017-06-01,1173.333374,1198.666626,1165.333374,1195.199951,1078.347046,2898184
2017-06-02,1200.000000,1203.333374,1185.400024,1189.333374,1073.053955,1425321
2017-06-05,1196.666626,1206.266724,1189.000000,1203.266724,1085.625000,1906419
2017-06-06,1205.133301,1205.366699,1181.433350,1183.433350,1067.730835,1431069
2017-06-07,1182.666626,1196.333374,1182.000000,1192.400024,1075.820557,1327540
2017-06-08,1192.666626,1199.333374,1181.000000,1182.833374,1067.189575,1428979
2017-06-09,1184.666626,1189.266724,1174.400024,1185.466675,1069.565430,1632207
2017-06-12,1185.199951,1185.333374,1139.266724,1157.733276,1044.543457,4068957
2017-06-13,1163.033325,1169.800049,1157.699951,1159.333374,1045.987061,1412274
2017-06-14,1161.333374,1180.900024,1156.533325,1176.300049,1061.294922,2079657
2017-06-15,1171.433350,1174.599976,1153.333374,1156.900024,1043.791626,1481092
2017-06-16,1156.566650,1167.333374,1147.133301,1151.133301,1038.588745,2243152
2017-06-19,1157.333374,1173.333374,1154.800049,1170.533325,1056.091919,1781056
2017-06-20,1172.466675,1179.300049,1160.133301,1167.000000,1052.904053,1565472
2017-06-21,1172.333374,1188.000000,1167.333374,1169.466675,1055.129639,3556927
2017-06-22,1173.333374,1177.066650,1154.866699,1157.599976,1044.423096,1761759
2017-06-23,1160.000000,1162.166626,1146.000000,1148.466675,1036.182739,1716825
2017-06-27,1145.033325,1158.633301,1123.933350,1134.466675,1023.551575,2317045
2017-06-28,1132.566650,1138.666626,1120.900024,1135.500000,1024.483765,1578525
2017-06-29,1136.066650,1148.766724,1130.366699,1135.766724,1024.724365,2709552
2017-06-30,1132.666626,1132.666626,1107.533325,1125.066650,1015.070557,3251535
2017-07-03,1125.333374,1140.333374,1115.599976,1124.833374,1014.859924,2170096
2017-07-04,1133.333374,1133.333374,1114.000000,1122.233276,1012.514038,1640038
2017-07-05,1122.666626,1132.666626,1120.066650,1130.199951,1019.701904,1034440
2017-07-06,1132.800049,1137.966675,1126.866699,1131.733276,1021.085266,1417581
2017-07-07,1131.333374,1145.266724,1126.800049,1136.266724,1025.175537,1845099
2017-07-10,1141.333374,1159.333374,1141.333374,1154.766724,1041.866821,324259
2017-07-11,1159.599976,1166.599976,1153.333374,1160.733276,1047.250122,2123947
2017-07-12,1165.333374,1171.133301,1157.133301,1159.699951,1046.317749,2036904
2017-07-13,1165.099976,1182.500000,1160.000000,1175.099976,1073.167603,1643754
2017-07-14,1183.000000,1183.000000,1159.550049,1171.199951,1069.605835,1401864
2017-07-17,1178.000000,1182.000000,1162.400024,1171.250000,1069.651489,1646087
2017-07-18,1169.900024,1187.000000,1168.099976,1177.900024,1075.724854,2375324
2017-07-19,1184.000000,1187.000000,1170.099976,1181.300049,1078.829712,1827242
2017-07-20,1182.000000,1194.449951,1176.000000,1185.650024,1082.802490,1845852
2017-07-21,1190.000000,1190.000000,1170.199951,1179.250000,1076.957642,1912305
2017-07-24,1177.000000,1182.650024,1171.099976,1178.000000,1075.816162,1313657
2017-07-25,1178.000000,1179.949951,1165.500000,1170.849976,1069.286255,2182162
2017-07-26,1169.900024,1184.000000,1166.000000,1180.250000,1077.870850,1161591
2017-07-27,1180.800049,1194.900024,1173.000000,1182.050049,1079.514771,3881208
2017-07-28,1184.000000,1190.400024,1153.500000,1161.400024,1060.656006,3278658
2017-07-31,1193.699951,1207.500000,1180.099976,1193.949951,1090.382324,5000536
2017-08-01,1198.250000,1198.250000,1171.699951,1190.050049,1086.820801,2721660
2017-08-02,1191.000000,1191.849976,1172.500000,1176.800049,1074.720093,2154488
2017-08-03,1179.900024,1184.650024,1167.650024,1174.750000,1072.847900,1426006
2017-08-04,1174.000000,1181.949951,1169.699951,1175.849976,1073.852539,1082867
2017-08-07,1176.699951,1184.599976,1172.000000,1179.949951,1077.596802,1035670
2017-08-08,1180.000000,1186.000000,1164.000000,1171.199951,1069.605835,1531255
2017-08-09,1171.000000,1171.000000,1148.000000,1153.900024,1053.806396,1439328
2017-08-10,1151.000000,1166.900024,1140.000000,1157.699951,1057.276855,1713614
2017-08-11,1138.000000,1144.050049,1125.199951,1131.949951,1046.414673,2001103
2017-08-14,1143.250000,1153.000000,1119.000000,1146.900024,1060.235107,1866838
2017-08-16,1149.000000,1152.400024,1123.250000,1142.250000,1055.936523,2143899
2017-08-17,1145.000000,1157.000000,1131.050049,1134.000000,1048.309937,1508949
2017-08-18,1124.000000,1137.650024,1123.000000,1130.599976,1045.166870,1230709
2017-08-21,1133.449951,1140.000000,1124.599976,1127.099976,1041.931274,1651344
2017-08-22,1132.000000,1135.000000,1113.050049,1117.699951,1033.241333,1361351
2017-08-23,1120.000000,1128.849976,1114.400024,1124.150024,1039.204224,1710949
2017-08-24,1130.000000,1135.800049,1126.000000,1131.699951,1046.183716,1316100
2017-08-28,1134.699951,1155.000000,1128.800049,1138.900024,1052.839600,1884734
2017-08-29,1135.650024,1138.750000,1123.349976,1130.050049,1044.658325,1045267
2017-08-30,1140.000000,1145.900024,1133.000000,1139.650024,1053.533081,895791
2017-08-31,1144.000000,1145.000000,1130.500000,1136.300049,1050.436157,1926054
2017-09-01,1134.949951,1144.400024,1131.550049,1139.199951,1053.116943,976551
2017-09-04,1127.949951,1138.949951,1122.000000,1130.650024,1045.213135,1006945
2017-09-05,1131.150024,1139.000000,1122.300049,1126.650024,1041.515381,1110437
2017-09-06,1122.000000,1126.099976,1115.900024,1117.599976,1033.149170,891224
2017-09-07,1121.099976,1130.949951,1118.250000,1129.099976,1043.780151,1038623
2017-09-08,1137.500000,1182.000000,1134.050049,1172.400024,1083.808105,4947759
2017-09-11,1180.000000,1225.000000,1152.550049,1217.849976,1125.823853,4364705
2017-09-12,1219.500000,1234.000000,1219.500000,1230.250000,1137.286865,2451814
2017-09-13,1222.000000,1229.000000,1207.500000,1223.349976,1130.908325,2233311
2017-09-14,1223.550049,1234.000000,1211.500000,1214.199951,1122.449585,1440488
2017-09-15,1214.000000,1221.650024,1202.050049,1212.400024,1120.785522,1723247
2017-09-18,1218.550049,1246.000000,1218.550049,1237.949951,1144.405029,3005809
2017-09-19,1235.000000,1237.800049,1220.500000,1225.900024,1133.265625,900287
2017-09-20,1228.150024,1250.500000,1228.150024,1235.949951,1142.555908,2347635
2017-09-21,1236.900024,1240.000000,1208.750000,1228.050049,1135.253052,2216227
2017-09-22,1228.050049,1229.150024,1176.050049,1184.800049,1095.271240,2968531
2017-09-25,1187.000000,1187.000000,1145.000000,1165.199951,1077.152100,2720490
2017-09-26,1151.000000,1170.000000,1151.000000,1162.900024,1075.026123,1809036
2017-09-27,1172.900024,1172.900024,1131.500000,1137.199951,1051.267944,2317721
2017-09-28,1140.349976,1143.699951,1128.000000,1133.349976,1047.709106,3474398
2017-09-29,1139.949951,1154.050049,1131.050049,1142.050049,1055.751709,3193745
2017-10-03,1155.550049,1157.750000,1128.050049,1134.900024,1049.141724,1413186
2017-10-04,1135.000000,1143.849976,1133.349976,1138.300049,1052.284912,1155472
2017-10-05,1142.000000,1145.800049,1128.500000,1132.050049,1046.507324,1303081
2017-10-06,1135.000000,1144.949951,1135.000000,1141.800049,1055.520630,1814990
2017-10-09,1142.000000,1158.250000,1138.849976,1140.949951,1054.734741,1737288
2017-10-10,1154.000000,1155.250000,1138.250000,1142.699951,1056.352295,2347406
2017-10-11,1147.400024,1151.500000,1127.349976,1133.849976,1048.171265,1638071
2017-10-12,1142.000000,1146.099976,1134.250000,1143.650024,1057.230591,1151274
2017-10-13,1143.650024,1150.000000,1136.150024,1138.650024,1052.608398,1762307
2017-10-16,1143.000000,1150.949951,1140.650024,1144.699951,1058.201172,1189499
2017-10-17,1142.000000,1155.000000,1140.000000,1148.750000,1061.945435,1123634
2017-10-18,1150.000000,1156.900024,1138.099976,1141.400024,1055.150635,1263098
2017-10-19,1143.000000,1147.050049,1137.000000,1139.750000,1053.625366,264888
2017-10-23,1143.000000,1152.000000,1123.199951,1135.750000,1049.927612,1077546
2017-10-24,1139.000000,1145.400024,1126.099976,1142.550049,1056.213745,1281327
2017-10-25,1150.099976,1215.000000,1150.099976,1204.199951,1113.205322,6377478
2017-10-26,1209.949951,1243.500000,1209.150024,1223.500000,1131.046875,5486055
2017-10-27,1232.949951,1242.000000,1220.400024,1224.650024,1132.109863,2036609
2017-10-30,1228.000000,1239.900024,1224.150024,1236.949951,1143.480591,1808153
2017-10-31,1237.000000,1238.199951,1210.800049,1222.300049,1129.937622,1815888
2017-11-01,1226.099976,1236.650024,1213.300049,1215.300049,1123.466431,1929731
2017-11-02,1215.500000,1216.000000,1203.750000,1210.949951,1119.445068,1183382
2017-11-03,1211.000000,1247.150024,1211.000000,1235.000000,1141.677979,1797145
2017-11-06,1225.000000,1241.500000,1218.500000,1224.699951,1132.156250,1691967
2017-11-07,1225.550049,1233.599976,1203.099976,1211.050049,1119.537598,1658527
2017-11-08,1212.000000,1225.000000,1208.199951,1218.199951,1126.147217,1905789
2017-11-09,1220.150024,1231.099976,1205.900024,1215.900024,1124.021240,1733475
2017-11-10,1217.650024,1274.949951,1217.000000,1264.949951,1169.364746,5671395
2017-11-13,1229.800049,1259.949951,1208.199951,1240.550049,1146.808472,5216845
2017-11-14,1235.000000,1238.000000,1207.050049,1210.199951,1118.751831,2519826
2017-11-15,1210.500000,1225.000000,1206.050049,1209.500000,1118.104858,1801470
2017-11-16,1211.099976,1223.900024,1209.000000,1219.300049,1127.164307,2003168
2017-11-17,1230.000000,1239.449951,1215.000000,1222.800049,1130.399658,2261694
2017-11-20,1240.000000,1248.000000,1224.000000,1229.800049,1136.870850,2799314
2017-11-21,1235.500000,1235.500000,1212.250000,1222.650024,1130.261108,2192795
2017-11-22,1225.000000,1232.000000,1215.150024,1222.699951,1130.307129,2266995
2017-11-23,1222.000000,1229.199951,1211.300049,1215.949951,1124.067383,1654930
2017-11-24,1216.000000,1224.000000,1213.500000,1218.500000,1126.424683,1637839
2017-11-27,1215.000000,1234.000000,1215.000000,1224.750000,1132.202393,1464649
2017-11-28,1228.000000,1228.000000,1209.000000,1211.699951,1120.138550,4940494
2017-11-29,1215.449951,1223.000000,1212.000000,1217.849976,1125.823853,2046078
2017-11-30,1215.000000,1223.900024,1209.000000,1216.550049,1124.621948,3419336
2017-12-01,1216.150024,1235.000000,1208.000000,1211.650024,1120.092285,1772981
2017-12-04,1217.000000,1225.099976,1201.800049,1217.500000,1125.500244,1796642
2017-12-05,1214.500000,1214.500000,1191.349976,1209.900024,1118.474609,2139688
2017-12-06,1205.900024,1212.000000,1189.000000,1191.250000,1101.233643,1696890
2017-12-07,1196.000000,1228.449951,1196.000000,1218.400024,1126.332275,2476888
2017-12-08,1225.000000,1227.000000,1217.699951,1220.349976,1128.134888,2316890
2017-12-11,1224.000000,1229.000000,1215.250000,1221.849976,1129.521606,2227028
2017-12-12,1221.199951,1221.500000,1200.500000,1202.900024,1112.003540,2009798
2017-12-13,1204.500000,1210.000000,1185.000000,1189.250000,1099.384888,2262858
2017-12-14,1196.500000,1200.000000,1176.099976,1188.800049,1098.968872,1709762
2017-12-15,1202.000000,1216.250000,1201.000000,1203.550049,1112.604248,2161729
2017-12-18,1195.000000,1224.000000,1175.000000,1217.900024,1125.869873,2851823
2017-12-19,1222.000000,1222.000000,1213.349976,1219.900024,1127.718994,2878543
2017-12-20,1217.199951,1240.449951,1209.000000,1232.500000,1139.366699,3293207
2017-12-21,1239.000000,1265.000000,1237.000000,1258.800049,1163.679443,3664052
2017-12-22,1260.400024,1270.000000,1253.000000,1266.150024,1170.473999,2490561
2017-12-26,1271.800049,1275.000000,1257.300049,1269.699951,1173.755737,2493302
2017-12-27,1268.900024,1275.949951,1251.300049,1257.849976,1162.801147,1675081
2017-12-28,1257.500000,1264.949951,1249.449951,1252.750000,1158.086670,2850194
2017-12-29,1262.000000,1270.000000,1247.949951,1258.250000,1163.171143,1819413
2018-01-01,1261.000000,1274.000000,1255.900024,1260.699951,1165.435913,2048058
2018-01-02,1267.000000,1269.900024,1242.849976,1249.750000,1155.313354,1512324
2018-01-03,1255.900024,1283.949951,1251.500000,1275.300049,1178.932739,2720736
2018-01-04,1284.949951,1320.000000,1280.099976,1315.699951,1216.279785,4546456
2018-01-05,1325.000000,1328.949951,1308.000000,1314.900024,1215.540283,2418902
2018-01-08,1316.500000,1345.949951,1316.500000,1338.250000,1237.125854,3513256
2018-01-09,1340.000000,1343.000000,1326.400024,1332.750000,1232.041382,1703294
2018-01-10,1332.199951,1336.500000,1317.650024,1323.750000,1223.721436,1098019
2018-01-11,1320.199951,1326.800049,1313.050049,1323.550049,1223.536865,1232290
2018-01-12,1325.500000,1332.300049,1309.750000,1329.150024,1228.713379,1825056
2018-01-15,1334.849976,1351.199951,1323.599976,1325.949951,1225.755249,2386631
2018-01-16,1331.050049,1339.650024,1323.349976,1326.199951,1225.986328,3139385
2018-01-17,1323.000000,1357.000000,1320.250000,1353.349976,1251.084717,2724814
2018-01-18,1360.000000,1385.000000,1350.449951,1360.800049,1257.971802,4966982
2018-01-19,1362.000000,1378.650024,1353.500000,1371.449951,1267.817139,2127776
2018-01-22,1289.199951,1403.650024,1289.199951,1398.849976,1293.146606,3067658
2018-01-23,1406.000000,1415.000000,1393.099976,1410.699951,1304.101074,4804202
2018-01-24,1407.099976,1409.800049,1389.800049,1401.199951,1295.319092,2147973
2018-01-25,1392.000000,1427.050049,1392.000000,1416.500000,1309.462891,6113475
2018-01-29,1418.000000,1441.650024,1418.000000,1431.949951,1323.745361,2945415
2018-01-30,1429.949951,1436.699951,1406.750000,1429.900024,1321.850464,1988140
2018-01-31,1431.900024,1439.699951,1412.000000,1416.500000,1309.462891,2614515
2018-02-01,1458.900024,1470.000000,1405.199951,1455.599976,1345.608398,8187730
2018-02-02,1448.000000,1448.000000,1410.050049,1415.449951,1308.492188,3621563
2018-02-05,1380.000000,1400.000000,1355.099976,1363.650024,1260.606445,3060688
2018-02-06,1319.949951,1372.349976,1294.250000,1353.050049,1250.807495,4230633
2018-02-07,1370.000000,1370.000000,1330.000000,1333.750000,1232.965820,2927403
2018-02-08,1345.000000,1359.500000,1333.000000,1347.400024,1245.584351,1932082
2018-02-09,1324.800049,1343.000000,1318.099976,1329.250000,1228.806030,2029257
2018-02-12,1334.550049,1355.000000,1334.550049,1350.500000,1248.450195,1543603
2018-02-14,1354.699951,1372.500000,1345.599976,1361.199951,1258.341553,2310144
2018-02-15,1364.400024,1370.000000,1346.400024,1350.349976,1248.311523,1861841
2018-02-16,1358.000000,1364.000000,1320.449951,1328.400024,1228.020142,1424576
2018-02-19,1328.000000,1330.949951,1287.000000,1295.500000,1197.606201,4275673
2018-02-20,1300.000000,1309.599976,1287.250000,1290.599976,1193.076416,2063972
2018-02-21,1299.000000,1299.599976,1279.000000,1282.800049,1185.865845,1584305
2018-02-22,1278.000000,1298.000000,1276.000000,1292.000000,1194.370605,3028574
2018-02-23,1292.599976,1305.000000,1280.400024,1301.699951,1203.337646,2176017
2018-02-26,1306.000000,1347.699951,1306.000000,1344.250000,1242.672485,2239306
2018-02-27,1347.500000,1355.800049,1331.300049,1338.099976,1236.987305,2243499
2018-02-28,1328.000000,1331.599976,1310.599976,1318.150024,1218.544678,2439968
2018-03-01,1319.000000,1332.900024,1313.099976,1315.199951,1215.817505,1927606
2018-03-05,1312.699951,1312.699951,1297.949951,1300.699951,1202.413086,1302005
2018-03-06,1308.699951,1318.900024,1275.000000,1283.400024,1186.420532,2381856
2018-03-07,1284.000000,1293.900024,1260.000000,1263.300049,1167.839478,2156582
2018-03-08,1271.900024,1289.800049,1259.250000,1283.800049,1186.790405,3588828
2018-03-09,1285.199951,1296.050049,1280.000000,1290.500000,1192.984009,2508919
2018-03-12,1300.000000,1312.000000,1297.000000,1310.050049,1211.056885,2267260
2018-03-13,1311.400024,1322.949951,1294.050049,1302.750000,1204.308472,1915199
2018-03-14,1303.000000,1313.000000,1292.000000,1303.250000,1204.770630,1714051
2018-03-15,1304.900024,1309.599976,1292.099976,1295.099976,1197.236450,1178352
2018-03-16,1299.900024,1303.900024,1260.400024,1269.300049,1173.386108,5152611
2018-03-19,1280.000000,1292.000000,1265.849976,1279.550049,1182.861450,4452882
2018-03-20,1275.000000,1300.000000,1275.000000,1293.500000,1195.757324,2831066
2018-03-21,1295.000000,1313.599976,1295.000000,1309.349976,1210.409546,2835466
2018-03-22,1314.800049,1321.400024,1289.000000,1296.250000,1198.299438,1834024
2018-03-23,1278.599976,1283.300049,1261.500000,1267.900024,1172.091797,2280525
2018-03-26,1268.000000,1300.099976,1268.000000,1297.400024,1199.362671,1697069
2018-03-27,1307.000000,1314.000000,1301.000000,1307.550049,1208.745605,2003736
2018-03-28,1301.099976,1325.000000,1292.400024,1310.900024,1211.842529,3989865
2018-04-02,1313.000000,1339.500000,1312.050049,1335.949951,1234.999512,1302024
2018-04-03,1332.750000,1339.000000,1318.050049,1330.400024,1229.869141,1123582
2018-04-04,1331.000000,1332.699951,1290.199951,1296.150024,1198.207031,1285513
2018-04-05,1314.000000,1335.050049,1311.000000,1328.800049,1228.389893,1758313
2018-04-06,1305.199951,1323.000000,1305.199951,1316.550049,1217.065674,1492796
2018-04-09,1318.000000,1333.000000,1317.849976,1327.900024,1227.557861,1118116
2018-04-10,1328.000000,1355.449951,1328.000000,1349.900024,1247.895630,2177789
2018-04-11,1358.400024,1359.400024,1340.000000,1352.750000,1250.530151,1536552
2018-04-12,1356.300049,1361.400024,1345.550049,1357.449951,1254.874878,1695410
2018-04-13,1362.000000,1364.349976,1340.599976,1354.849976,1252.471436,1320241
2018-04-16,1347.900024,1372.000000,1346.150024,1368.099976,1264.720215,1304778
2018-04-17,1370.500000,1377.900024,1355.199951,1359.550049,1256.816162,1058589
2018-04-18,1363.099976,1371.449951,1351.000000,1360.099976,1257.324829,1459202
2018-04-19,1365.099976,1388.099976,1361.800049,1385.000000,1280.343140,2229317
2018-04-20,1385.000000,1385.000000,1359.000000,1365.050049,1261.900757,1091415
2018-04-23,1370.000000,1378.000000,1355.500000,1360.000000,1257.232300,1364935
2018-04-24,1355.699951,1382.199951,1352.000000,1378.000000,1273.872070,1002866
2018-04-25,1375.900024,1376.750000,1356.949951,1362.900024,1259.913208,1536003
2018-04-26,1365.500000,1366.250000,1330.099976,1347.199951,1245.399414,4513014
2018-04-27,1353.500000,1383.000000,1353.500000,1377.750000,1273.641113,1746280
2018-04-30,1381.300049,1405.000000,1381.300049,1400.900024,1295.041748,1309980
2018-05-02,1420.000000,1423.750000,1390.099976,1403.150024,1297.121704,3975516
2018-05-03,1405.699951,1406.550049,1374.599976,1377.750000,1273.641113,1278892
2018-05-04,1380.000000,1386.750000,1362.000000,1368.699951,1265.274902,1274703
2018-05-07,1374.000000,1393.900024,1366.300049,1389.150024,1284.179443,1250082
2018-05-08,1391.300049,1393.000000,1356.150024,1364.900024,1261.761841,1604486
2018-05-09,1362.199951,1382.599976,1361.250000,1375.650024,1271.699707,1270004
2018-05-10,1380.099976,1385.199951,1355.150024,1362.199951,1259.265991,1262157
2018-05-11,1367.500000,1389.500000,1364.300049,1387.400024,1282.561768,1033691
2018-05-14,1381.550049,1399.000000,1377.000000,1381.750000,1277.338623,1265158
2018-05-15,1381.000000,1403.000000,1368.900024,1374.199951,1270.359131,1824434
2018-05-16,1364.900024,1374.050049,1358.699951,1362.349976,1259.404663,1491335
2018-05-17,1368.000000,1375.000000,1350.000000,1355.949951,1253.488281,1833028
2018-05-18,1350.000000,1360.599976,1312.000000,1315.550049,1216.141113,2070654
2018-05-21,1311.000000,1336.849976,1311.000000,1313.250000,1214.014893,2047129
