Date,Open,High,Low,Close,Adj Close,Volume
2017-02-27,503.649994,511.500000,503.475006,506.200012,442.700958,5328696
2017-02-28,505.924988,511.350006,504.625000,506.200012,442.700958,5940132
2017-03-01,506.000000,513.500000,505.049988,512.575012,448.276245,4282448
2017-03-02,512.200012,514.000000,508.250000,511.649994,447.467285,2948498
2017-03-03,505.125000,517.150024,500.200012,515.599976,450.921753,5401612
2017-03-06,510.024994,517.974976,509.850006,516.950012,452.102478,5286386
2017-03-07,511.000000,512.900024,507.350006,509.899994,445.936829,4644496
2017-03-08,508.450012,508.450012,502.225006,503.899994,440.689484,6179176
2017-03-09,503.899994,506.500000,499.500000,505.774994,442.329254,3480630
2017-03-10,507.500000,513.825012,506.700012,510.924988,446.833252,4550324
2017-03-14,511.399994,520.950012,511.399994,517.400024,452.496094,7878396
2017-03-15,517.450012,517.450012,503.750000,505.975006,442.504181,6373978
2017-03-16,506.649994,515.849976,506.649994,514.424988,449.894165,6702956
2017-03-17,517.700012,521.450012,509.625000,520.150024,454.901062,9507846
2017-03-20,513.275024,513.275024,507.549988,510.750000,446.680176,4427388
2017-03-21,510.450012,517.474976,509.399994,516.424988,451.643280,4869584
2017-03-22,511.225006,519.974976,510.200012,513.849976,449.391296,3990852
2017-03-23,514.125000,521.500000,513.299988,520.224976,454.966583,4501662
2017-03-24,519.000000,522.000000,513.849976,515.700012,451.009247,4883896
2017-03-27,513.599976,520.924988,512.250000,514.424988,449.894165,7684824
2017-03-28,515.750000,519.500000,515.025024,517.575012,452.649017,4796796
2017-03-29,517.150024,520.750000,512.924988,515.924988,451.206055,6981186
2017-03-30,517.000000,517.950012,510.125000,512.750000,448.429321,12157180
2017-03-31,511.625000,514.650024,504.000000,511.125000,447.008148,14153854
2017-04-03,516.075012,516.224976,503.049988,504.399994,441.126770,4315600
2017-04-05,502.500000,502.700012,495.500000,497.975006,435.507751,7398338
2017-04-06,499.075012,502.899994,496.000000,499.799988,437.103760,5379008
2017-04-07,500.450012,500.450012,489.500000,490.774994,429.210907,6404508
2017-04-10,492.450012,494.750000,475.049988,476.700012,416.901520,9528472
2017-04-11,478.024994,485.850006,478.024994,483.575012,422.914124,8655466
2017-04-12,485.000000,488.450012,480.174988,484.424988,423.657440,6696752
2017-04-13,485.000000,495.000000,463.325012,465.700012,407.281342,30973188
2017-04-17,465.000000,466.049988,461.750000,462.450012,404.439087,7213434
2017-04-18,462.375000,467.000000,459.549988,461.325012,403.455231,4647518
2017-04-19,461.500000,465.000000,456.325012,459.600006,401.946564,10071702
2017-04-20,460.750000,464.850006,459.274994,463.649994,405.488525,4549000
2017-04-21,467.399994,467.399994,460.549988,461.850006,403.914307,3577466
2017-04-24,458.750000,464.250000,456.500000,463.274994,405.160614,5556666
2017-04-25,462.950012,466.500000,460.274994,464.674988,406.384949,4737060
2017-04-26,464.975006,467.774994,455.100006,457.125000,399.782074,9084496
2017-04-27,458.000000,464.500000,458.000000,462.625000,404.592102,7797208
2017-04-28,463.424988,463.700012,457.799988,459.475006,401.837280,5029702
2017-05-02,462.000000,463.200012,457.549988,461.299988,403.433319,3231126
2017-05-03,463.250000,469.549988,458.825012,467.149994,408.549469,4659448
2017-05-04,468.500000,469.825012,464.450012,468.825012,410.014343,5279806
2017-05-05,468.000000,468.674988,460.000000,465.750000,407.325043,4432788
2017-05-08,469.000000,474.274994,466.000000,472.750000,413.446960,4707098
2017-05-09,475.299988,475.975006,471.049988,473.325012,413.949890,5649372
2017-05-10,473.575012,475.000000,468.575012,471.825012,412.638092,3364302
2017-05-11,473.424988,474.924988,468.774994,472.049988,412.834839,3229482
2017-05-12,476.500000,483.000000,475.725006,482.125000,421.645996,10979996
2017-05-15,481.750000,481.750000,474.549988,475.774994,416.092560,7297164
2017-05-16,476.549988,480.075012,473.475006,477.500000,417.601105,6130168
2017-05-17,475.799988,479.225006,471.924988,476.399994,416.639099,2915508
2017-05-18,471.500000,486.950012,471.424988,480.875000,420.552795,8057848
2017-05-19,480.750000,481.350006,473.924988,478.975006,418.891144,4257396
2017-05-22,479.200012,483.450012,478.274994,480.725006,420.421661,5503052
2017-05-23,482.325012,483.500000,477.049988,478.649994,418.606842,4039982
2017-05-24,480.000000,482.750000,474.799988,477.399994,417.513763,5636286
2017-05-25,480.500000,493.299988,480.500000,491.649994,429.976135,10438514
2017-05-26,493.500000,500.000000,490.299988,497.850006,435.398376,4988004
2017-05-29,495.450012,498.350006,487.850006,492.575012,430.785126,6308434
2017-05-30,491.000000,500.000000,489.325012,498.100006,435.617065,3716910
2017-05-31,496.774994,496.774994,487.424988,488.524994,427.243134,7763900
2017-06-01,484.649994,489.850006,479.274994,485.700012,431.283386,5508606
2017-06-02,486.700012,487.725006,482.100006,484.725006,430.417664,3917966
2017-06-05,485.000000,486.000000,478.524994,479.375000,425.666992,5462698
2017-06-06,482.500000,493.750000,482.200012,489.674988,434.813019,7008686
2017-06-07,492.500000,494.450012,472.500000,480.649994,426.799133,12455046
2017-06-08,481.475006,481.475006,474.075012,478.225006,424.645874,6195352
2017-06-09,469.274994,475.475006,461.500000,474.299988,421.160614,14757662
2017-06-12,471.674988,482.600006,470.049988,481.924988,427.931305,8591676
2017-06-13,476.750000,481.475006,475.799988,478.899994,425.245209,4937794
2017-06-14,480.000000,480.950012,475.600006,479.299988,425.600433,7438110
2017-06-15,479.825012,483.975006,474.799988,476.049988,422.714539,5528062
2017-06-16,474.549988,476.924988,468.000000,470.125000,417.453369,10948450
2017-06-19,469.975006,470.125000,464.000000,464.924988,412.835968,6855860
2017-06-20,467.500000,473.450012,467.024994,471.774994,418.918518,5184396
2017-06-21,472.500000,474.500000,468.024994,471.674988,418.829712,3735864
2017-06-22,473.850006,484.350006,467.549988,470.075012,417.408997,9465242
2017-06-23,472.500000,474.575012,469.000000,471.625000,418.785278,6403018
2017-06-27,472.500000,474.000000,461.875000,463.524994,411.592834,6904660
2017-06-28,466.399994,466.500000,460.500000,462.350006,410.549500,5905224
2017-06-29,465.100006,473.975006,463.299988,465.100006,412.991333,15914040
2017-06-30,465.399994,469.000000,464.500000,467.774994,415.366638,4216700
2017-07-03,470.549988,477.500000,467.299988,475.950012,422.625793,5088924
2017-07-04,476.924988,485.000000,474.700012,481.075012,427.176605,5167726
2017-07-05,479.500000,479.500000,472.700012,475.450012,422.181732,4226228
2017-07-06,472.500000,478.500000,472.100006,473.500000,420.450195,3829720
2017-07-07,471.924988,472.725006,466.524994,467.700012,415.300079,5776886
2017-07-10,471.600006,479.899994,470.000000,478.524994,424.912262,1464376
2017-07-11,478.325012,494.750000,478.325012,487.674988,433.037140,11539708
2017-07-12,487.475006,490.750000,484.375000,486.174988,431.705200,6275976
2017-07-13,488.625000,491.725006,482.049988,488.524994,433.791870,5170392
2017-07-14,499.725006,503.424988,483.024994,486.024994,431.572021,22478180
2017-07-17,487.500000,496.000000,487.000000,492.024994,436.899719,7698250
2017-07-18,493.024994,502.399994,490.549988,492.799988,437.587921,8260180
2017-07-19,490.725006,494.325012,484.549988,489.924988,435.035004,5890278
2017-07-20,489.649994,489.924988,483.475006,484.725006,430.417664,6809740
2017-07-21,486.500000,491.274994,485.700012,490.049988,435.146027,5980754
2017-07-24,491.750000,497.000000,491.299988,495.274994,439.785675,6129176
2017-07-25,495.000000,499.500000,493.100006,496.924988,441.250763,7145614
2017-07-26,499.049988,499.500000,495.200012,497.024994,441.339539,6870024
2017-07-27,498.000000,502.000000,483.399994,485.524994,431.127960,12676852
2017-07-28,488.000000,501.500000,481.149994,498.674988,442.804718,11098428
2017-07-31,495.950012,510.850006,493.375000,505.600006,448.953857,19158248
2017-08-01,505.500000,508.500000,499.174988,502.774994,446.445374,7689398
2017-08-02,503.000000,506.375000,493.600006,496.674988,441.028778,4257584
2017-08-03,495.500000,499.375000,490.125000,492.000000,436.877533,4640348
2017-08-04,494.000000,494.500000,488.024994,491.875000,436.766571,5349018
2017-08-07,491.750000,491.875000,482.850006,484.125000,429.884827,6073744
2017-08-08,484.250000,485.125000,477.524994,481.924988,427.931305,6004648
2017-08-09,483.825012,486.950012,482.274994,484.674988,430.373230,3922410
2017-08-10,484.950012,493.750000,484.674988,490.625000,435.656586,9140684
2017-08-11,488.000000,498.500000,484.799988,493.850006,438.520264,6544156
2017-08-14,494.000000,494.600006,488.575012,490.725006,435.745361,3816470
2017-08-16,491.000000,493.049988,484.500000,487.600006,432.970520,6178080
2017-08-17,502.500000,514.625000,499.024994,510.424988,453.238220,25784260
2017-08-18,508.950012,508.950012,442.100006,461.625000,409.905670,164404960
2017-08-21,462.000000,462.000000,435.000000,436.700012,387.773224,90407176
2017-08-22,447.600006,448.524994,430.000000,437.700012,388.661133,49242598
2017-08-23,440.000000,451.850006,436.950012,446.399994,396.386475,61284190
2017-08-24,455.000000,459.125000,451.174988,456.075012,404.977539,42380524
2017-08-28,471.975006,476.975006,469.000000,470.500000,417.786377,40712108
2017-08-29,470.725006,471.000000,462.774994,463.725006,411.770447,13369392
2017-08-30,468.600006,469.500000,462.049988,463.325012,411.415222,16149664
2017-08-31,464.399994,464.475006,456.450012,457.475006,406.220642,15022452
2017-09-01,457.975006,462.950012,455.000000,459.975006,408.440552,8433922
2017-09-04,460.500000,460.549988,446.750000,450.100006,399.671875,10177108
2017-09-05,451.000000,452.500000,448.625000,450.950012,400.426697,9783392
2017-09-06,450.000000,450.149994,445.000000,447.799988,397.629578,7735910
2017-09-07,450.000000,450.250000,446.174988,447.875000,397.696198,6241192
2017-09-08,449.500000,449.500000,441.049988,442.149994,392.612640,8604542
2017-09-11,445.200012,445.899994,436.825012,439.350006,390.126373,13787642
2017-09-12,441.274994,443.875000,439.399994,442.024994,392.501617,17241354
2017-09-13,442.750000,443.799988,440.500000,441.875000,392.368439,11478228
2017-09-14,442.250000,448.299988,440.799988,446.200012,396.208893,13698006
2017-09-15,446.149994,456.625000,446.100006,454.125000,403.245911,13459460
2017-09-18,455.000000,458.875000,453.149994,454.549988,403.623383,8475860
2017-09-19,454.000000,458.000000,451.750000,456.125000,405.021912,6033330
2017-09-20,458.500000,458.500000,453.725006,456.350006,405.221649,5767830
2017-09-21,457.500000,457.625000,454.075012,454.774994,403.823151,8204152
2017-09-22,454.075012,455.125000,444.000000,449.149994,398.828369,17604088
2017-09-25,450.500000,450.975006,444.549988,447.674988,397.518585,9088700
2017-09-26,448.500000,454.200012,447.149994,452.950012,402.202576,7366478
2017-09-27,453.049988,453.950012,447.549988,449.899994,399.494293,6000138
2017-09-28,448.049988,451.950012,447.149994,448.000000,397.807251,17537266
2017-09-29,449.000000,451.200012,447.500000,449.950012,399.538727,5705832
2017-10-03,455.049988,456.000000,450.799988,451.774994,401.159241,4947522
2017-10-04,451.500000,452.700012,448.575012,449.799988,399.405487,4991492
2017-10-05,450.000000,452.475006,449.500000,451.524994,400.937225,8611300
2017-10-06,452.000000,461.000000,451.975006,460.075012,408.529388,8574308
2017-10-09,460.000000,464.500000,457.000000,461.950012,410.194275,3504832
2017-10-10,469.975006,469.975006,464.774994,467.725006,415.322266,7143220
2017-10-11,467.725006,469.000000,464.000000,465.350006,413.213379,5982504
2017-10-12,465.000000,467.174988,459.774994,463.649994,411.703827,10280972
2017-10-13,466.399994,466.750000,463.774994,465.049988,412.946960,7180728
2017-10-16,467.975006,471.000000,466.500000,469.500000,416.898346,5758750
2017-10-17,468.399994,468.399994,464.750000,465.250000,413.124573,5625102
2017-10-18,464.450012,465.000000,461.475006,462.174988,410.394043,7231852
2017-10-19,465.000000,466.000000,462.600006,463.475006,411.548462,1091434
2017-10-23,465.000000,471.000000,464.049988,469.750000,417.120361,9154096
2017-10-24,473.000000,473.325012,460.799988,463.250000,411.348602,14529328
2017-10-25,459.500000,472.350006,457.625000,467.649994,415.255676,13984134
2017-10-26,471.000000,475.899994,470.049988,473.674988,420.605652,33659258
2017-10-27,477.500000,478.850006,472.000000,473.174988,420.161682,8524956
2017-10-30,477.325012,477.325012,470.524994,472.049988,419.162720,12968326
2017-10-31,462.500000,465.000000,460.000000,460.924988,414.998505,9954988
2017-11-01,462.500000,464.700012,461.649994,463.524994,417.339478,5633134
2017-11-02,461.524994,463.000000,460.000000,461.450012,415.471252,4686138
2017-11-03,458.500000,464.950012,458.475006,463.325012,417.159393,3699086
2017-11-06,461.575012,467.500000,461.325012,464.350006,418.082214,5066534
2017-11-07,463.125000,480.000000,462.924988,477.750000,430.147095,13442820
2017-11-08,480.125000,480.924988,473.750000,476.149994,428.706482,5369994
2017-11-09,476.500000,481.500000,474.125000,477.250000,429.696960,4723232
2017-11-10,479.399994,482.174988,475.000000,481.024994,433.095795,6589428
2017-11-13,481.024994,484.700012,474.674988,475.975006,428.549042,5021216
2017-11-14,475.975006,477.424988,471.625000,474.549988,427.265991,5733710
2017-11-15,472.575012,476.750000,472.250000,475.899994,428.481445,7023516
2017-11-16,475.899994,497.950012,474.250000,494.200012,444.958069,15687502
2017-11-17,492.750000,492.750000,482.575012,485.475006,437.102386,8057670
2017-11-20,484.500000,485.500000,478.625000,480.274994,432.420502,5661190
2017-11-21,480.649994,485.750000,480.024994,483.125000,434.986572,5364656
2017-11-22,483.299988,485.524994,481.649994,483.149994,435.009064,6084920
2017-11-23,485.750000,497.225006,484.500000,495.625000,446.241058,11894618
2017-11-24,495.450012,509.649994,495.100006,504.774994,454.479340,18619912
2017-11-27,503.350006,503.350006,496.649994,499.375000,449.617371,6017730
2017-11-28,497.200012,499.950012,490.649994,492.350006,443.292358,4616868
2017-11-29,493.825012,495.975006,490.149994,491.350006,442.392029,3838070
2017-11-30,494.725006,494.725006,484.174988,488.049988,439.420807,17266944
2017-12-01,489.700012,491.600006,478.524994,479.399994,431.632690,4085000
2017-12-04,490.000000,498.399994,484.274994,492.674988,443.584991,17811606
2017-12-05,492.674988,501.500000,489.500000,492.174988,443.134735,9976738
2017-12-06,492.500000,497.049988,492.000000,495.149994,445.813385,7490094
2017-12-07,494.500000,501.450012,492.799988,499.899994,450.090057,7549544
2017-12-08,500.500000,503.500000,497.500000,500.924988,451.012970,5983244
2017-12-11,497.475006,503.450012,496.975006,502.649994,452.566010,5139098
2017-12-12,501.000000,507.000000,501.000000,505.250000,454.907013,9320434
2017-12-13,505.450012,509.500000,498.825012,501.875000,451.868286,5362398
2017-12-14,502.625000,507.500000,499.649994,506.549988,456.077515,6023572
2017-12-15,506.500000,513.200012,505.924988,511.450012,460.489258,10384134
2017-12-18,505.950012,515.349976,502.899994,508.299988,457.653107,4035448
2017-12-19,508.725006,508.975006,499.774994,501.975006,451.958374,7118898
2017-12-20,502.549988,509.299988,500.500000,507.924988,457.315491,4186326
2017-12-21,507.399994,514.474976,499.200012,511.024994,460.106567,11059162
2017-12-22,508.000000,522.400024,508.000000,519.674988,467.894714,12906940
2017-12-26,515.000000,520.750000,511.500000,517.799988,466.206543,10808906
2017-12-27,514.000000,519.549988,513.700012,517.125000,465.598785,6970172
2017-12-28,515.000000,520.000000,511.899994,516.625000,465.148590,8433472
2017-12-29,515.049988,524.400024,515.000000,521.025024,469.110229,6601768
2018-01-01,518.849976,522.250000,515.000000,516.775024,465.283691,5431340
2018-01-02,518.625000,521.000000,511.500000,514.849976,463.550476,6112248
2018-01-03,514.250000,515.799988,509.299988,510.649994,459.768921,6846552
2018-01-04,510.500000,510.500000,504.799988,507.700012,457.112885,8947614
2018-01-05,507.649994,513.200012,503.000000,506.000000,455.582245,11025976
2018-01-08,512.450012,519.500000,510.024994,518.025024,466.409119,5594690
2018-01-09,520.000000,522.450012,514.450012,520.674988,468.795044,9948236
2018-01-10,523.400024,528.000000,516.525024,526.125000,473.701965,9468634
2018-01-11,527.625000,541.700012,527.625000,537.900024,484.303802,16775298
2018-01-12,542.900024,542.950012,535.275024,539.224976,485.496674,18016528
2018-01-15,540.000000,546.474976,532.549988,540.575012,486.712280,10649250
2018-01-16,540.625000,567.400024,540.625000,561.424988,505.484711,22646966
2018-01-17,562.424988,580.900024,561.500000,576.049988,518.652466,26154088
2018-01-18,572.500000,582.450012,566.049988,576.349976,518.922668,13204970
2018-01-19,572.500000,573.950012,568.000000,571.724976,514.758362,5988278
2018-01-22,566.075012,578.474976,566.000000,575.000000,517.707092,9650214
2018-01-23,577.500000,594.000000,577.500000,588.549988,529.907104,15403796
2018-01-24,587.400024,610.525024,583.750000,592.900024,533.823608,20604718
2018-01-25,591.000000,591.700012,581.125000,587.700012,529.141785,13548914
2018-01-29,583.275024,598.125000,582.599976,591.450012,532.518127,10823002
2018-01-30,589.450012,591.549988,581.349976,585.325012,527.003357,8628312
2018-01-31,579.575012,583.299988,571.075012,575.125000,517.819702,9213698
2018-02-01,571.099976,578.950012,559.275024,572.299988,515.276184,13005454
2018-02-02,567.625000,581.450012,565.049988,571.625000,514.668396,10244486
2018-02-05,570.000000,577.424988,567.924988,569.099976,512.394958,9860220
2018-02-06,549.974976,564.174988,547.575012,553.875000,498.687103,10552078
2018-02-07,558.000000,562.400024,551.775024,554.525024,499.272217,8342056
2018-02-08,561.400024,573.200012,558.275024,567.125000,510.616852,8807244
2018-02-09,559.000000,560.150024,553.000000,554.575012,499.317261,4382690
2018-02-12,557.400024,560.299988,548.900024,551.400024,496.458679,6291972
2018-02-14,553.000000,558.650024,545.099976,548.875000,494.185242,8345712
2018-02-15,551.500000,564.849976,551.500000,557.224976,501.703186,7986736
2018-02-16,562.500000,570.825012,559.049988,564.025024,507.825653,9889222
2018-02-19,564.200012,568.000000,560.150024,565.875000,509.491333,6461840
2018-02-20,551.875000,574.750000,551.875000,568.474976,511.832275,7188594
2018-02-21,573.750000,575.950012,570.000000,573.700012,516.536682,13771358
2018-02-22,572.775024,582.000000,570.224976,580.375000,522.546631,17859974
2018-02-23,581.750000,583.000000,573.375000,577.825012,520.250671,9459828
2018-02-26,575.500000,577.525024,567.174988,569.299988,512.575073,5083608
2018-02-27,572.474976,576.825012,562.825012,575.099976,517.797180,6616026
2018-02-28,573.799988,594.750000,571.275024,586.299988,527.881165,17268416
2018-03-01,584.799988,584.799988,578.025024,580.375000,522.546631,6579852
2018-03-05,580.375000,585.400024,571.625000,577.950012,520.363281,8101456
2018-03-06,581.275024,582.700012,571.799988,575.674988,518.314819,6689734
2018-03-07,577.500000,580.000000,569.025024,572.049988,515.051086,6370416
2018-03-08,574.500000,582.900024,574.500000,578.325012,520.700806,6093014
2018-03-09,581.174988,583.000000,577.775024,581.700012,523.739563,4220964
2018-03-12,588.000000,595.924988,585.875000,592.875000,533.801025,7676970
2018-03-13,590.099976,598.500000,587.575012,591.900024,532.923340,8581052
2018-03-14,590.000000,595.299988,584.549988,590.400024,531.572754,4429710
2018-03-15,590.000000,594.200012,586.000000,591.250000,532.337952,6101500
2018-03-16,591.000000,591.200012,584.625000,585.950012,527.566162,17954826
2018-03-19,582.000000,590.250000,571.325012,573.375000,516.243958,7526620
2018-03-20,574.299988,585.000000,574.299988,582.275024,524.257263,8553766
2018-03-21,585.000000,587.750000,581.099976,583.750000,525.585205,7692994
2018-03-22,582.250000,588.724976,577.650024,580.650024,522.794250,6813168
2018-03-23,573.500000,586.900024,571.174988,583.799988,525.630249,12008084
2018-03-26,583.450012,583.450012,572.000000,577.625000,520.070618,8930722
2018-03-27,580.000000,580.650024,575.049988,577.000000,519.507874,3802088
2018-03-28,575.375000,575.375000,563.125000,565.900024,509.513947,12558322
2018-04-02,570.500000,574.775024,560.650024,568.575012,511.922394,8072702
2018-04-03,567.349976,571.775024,564.049988,570.224976,513.407959,4077168
2018-04-04,572.000000,572.275024,560.000000,562.099976,506.092499,4813302
2018-04-05,569.775024,575.650024,564.549988,573.775024,516.604248,7763544
2018-04-06,571.500000,573.000000,561.049988,563.500000,507.352966,5937742
2018-04-09,562.500000,562.900024,553.275024,555.625000,500.262573,7202882
2018-04-10,556.000000,562.250000,552.700012,556.700012,501.230621,8926058
2018-04-11,559.000000,565.750000,558.250000,562.125000,506.115082,9025574
2018-04-12,564.724976,586.375000,562.500000,581.299988,523.379395,17044366
2018-04-13,587.000000,592.950012,575.125000,585.724976,527.363525,21227038
2018-04-16,551.000000,570.000000,551.000000,566.599976,510.144073,24745084
2018-04-17,563.500000,563.700012,557.500000,562.599976,506.542664,10397940
2018-04-18,561.424988,567.375000,556.924988,562.974976,506.880341,10430380
2018-04-19,562.000000,569.900024,561.549988,566.424988,509.986511,8525542
2018-04-20,569.500000,596.849976,568.474976,589.224976,530.514771,24272692
2018-04-23,584.000000,607.200012,577.625000,593.849976,534.678894,21830638
2018-04-24,592.500000,598.200012,575.049988,577.250000,519.732971,8526216
2018-04-25,576.000000,585.500000,572.599976,580.174988,522.366516,11594178
2018-04-26,587.000000,590.825012,580.000000,588.224976,529.614319,11302084
2018-04-27,590.000000,595.799988,587.099976,592.599976,533.553406,7663370
2018-04-30,590.849976,603.974976,590.325012,599.750000,539.991028,5511678
2018-05-02,599.450012,600.799988,590.500000,598.525024,538.888123,10295042
2018-05-03,598.625000,602.349976,588.049988,591.275024,532.360535,5332230
2018-05-04,592.500000,593.000000,577.500000,586.549988,528.106323,6023368
2018-05-07,590.625000,595.000000,587.750000,591.500000,532.563171,4638960
2018-05-08,588.950012,588.950012,580.525024,582.775024,524.707520,5718556
2018-05-09,583.750000,588.450012,581.500000,585.349976,527.025879,3783504
2018-05-10,588.000000,591.500000,581.424988,584.000000,525.810364,3182862
2018-05-11,586.150024,591.599976,583.025024,590.375000,531.550293,3311706
2018-05-14,592.174988,595.750000,585.000000,594.650024,535.399231,4432094
2018-05-15,594.049988,604.000000,594.049988,597.275024,537.762695,5611974
2018-05-16,593.625000,599.000000,592.250000,594.974976,535.691833,6205004
2018-05-17,598.000000,598.724976,586.775024,591.450012,532.518127,9519598
2018-05-18,591.500000,593.275024,586.500000,591.599976,532.653137,7139660
2018-05-21,589.775024,594.200012,585.000000,589.750000,530.987366,8475320
2018-05-22,587.500000,599.000000,586.950012,596.924988,537.447571,5636804
2018-05-23,597.500000,603.825012,590.750000,592.450012,533.418457,9538442
2018-05-24,599.000000,613.775024,599.000000,610.500000,549.669983,9740570
2018-05-25,615.049988,624.325012,610.400024,614.150024,552.956238,8901438
2018-05-28,615.500000,616.299988,603.000000,607.200012,546.698792,5739794
2018-05-29,607.025024,613.275024,603.099976,608.349976,547.734070,3388934
2018-05-30,608.500000,614.375000,602.799988,605.849976,545.483215,6323066
2018-05-31,605.849976,621.000000,605.125000,615.900024,554.531860,19720340
2018-06-01,615.200012,623.125000,608.599976,610.400024,549.579834,4998356
2018-06-04,610.549988,621.500000,606.000000,619.700012,557.953308,4270156
2018-06-05,621.000000,621.000000,608.500000,610.424988,549.602356,4710862
2018-06-06,612.599976,620.775024,610.025024,618.724976,557.075317,4038184
2018-06-07,619.000000,629.000000,619.000000,626.224976,563.828125,6676226
2018-06-08,624.000000,631.000000,623.025024,630.025024,567.249512,6459878
2018-06-11,632.775024,635.000000,627.525024,631.200012,568.307434,5171290
2018-06-12,632.875000,635.625000,625.224976,629.250000,566.551636,7839820
2018-06-13,633.400024,642.000000,633.400024,637.400024,573.889648,5766928
2018-06-14,626.500000,626.500000,617.049988,619.849976,562.500732,7598848
2018-06-15,618.500000,645.750000,617.500000,640.625000,581.353638,19957760
2018-06-18,642.000000,645.625000,631.174988,633.700012,575.069397,8214846
2018-06-19,631.500000,631.700012,619.025024,620.799988,563.362976,7545700
2018-06-20,624.250000,626.174988,619.000000,621.575012,564.066162,5371802
2018-06-21,622.974976,628.250000,618.000000,623.275024,565.608948,5798790
2018-06-22,621.500000,627.750000,620.599976,623.924988,566.198669,4343118
2018-06-25,628.575012,639.400024,627.000000,636.224976,577.360718,7731178
2018-06-26,634.500000,641.950012,633.125000,638.924988,579.810913,4483504
2018-06-27,641.974976,646.724976,632.799988,635.000000,576.249084,6952142
2018-06-28,638.150024,649.000000,638.125000,644.799988,585.142395,10996818
2018-06-29,649.025024,657.500000,641.625000,653.599976,593.128235,9966600
2018-07-02,657.000000,670.000000,657.000000,667.349976,605.606079,4830144
2018-07-03,665.950012,678.950012,665.875000,676.875000,614.249817,8127452
2018-07-04,676.025024,676.325012,669.424988,672.599976,610.370239,5025722
2018-07-05,673.549988,673.625000,634.049988,642.000000,582.601440,17019902
2018-07-06,645.125000,650.924988,634.500000,642.125000,582.714905,11215356
2018-07-09,648.500000,651.500000,639.525024,649.424988,589.339478,6644998
2018-07-10,654.250000,657.724976,647.150024,650.700012,590.496399,5974488
2018-07-11,658.775024,671.049988,645.674988,660.224976,599.140198,11899832
2018-07-12,663.049988,663.549988,642.224976,647.174988,587.297729,13272240
2018-07-13,657.500000,665.799988,649.174988,658.700012,597.756287,19496158
2018-07-16,658.700012,692.200012,643.849976,666.424988,604.766602,35344680
2018-07-17,664.849976,674.750000,656.349976,663.950012,602.520630,11161690
2018-07-18,669.900024,671.700012,657.000000,661.275024,600.093140,6919016
2018-07-19,661.500000,665.950012,654.549988,658.349976,597.438660,5118864
2018-07-20,663.000000,683.575012,660.650024,674.049988,611.686157,11705738
2018-07-23,676.075012,684.000000,668.125000,677.974976,615.247986,7675702
2018-07-24,687.200012,691.200012,678.000000,688.575012,624.867310,6172246
2018-07-25,689.500000,696.900024,682.724976,691.875000,627.861938,6936922
2018-07-26,689.275024,695.200012,684.599976,686.625000,623.097717,7362218
2018-07-27,686.599976,694.500000,684.150024,686.724976,623.188354,6493232
2018-07-30,685.000000,686.500000,674.000000,675.500000,613.001892,6409970
2018-07-31,674.275024,685.000000,667.775024,682.549988,619.399597,7943996
2018-08-01,681.900024,684.224976,675.500000,677.025024,614.385925,4675706
2018-08-02,679.799988,683.375000,675.075012,676.825012,614.204407,5940742
2018-08-03,683.099976,683.099976,678.000000,682.049988,618.945984,3970390
2018-08-06,683.025024,687.500000,673.750000,680.325012,617.380676,6178930
2018-08-07,687.000000,689.974976,680.325012,683.974976,620.692810,7351528
2018-08-08,685.900024,686.250000,676.650024,681.375000,618.333496,3992358
2018-08-09,686.825012,694.724976,686.825012,689.974976,626.137634,6409524
2018-08-10,692.900024,694.500000,686.525024,692.724976,628.633301,4779520
2018-08-13,695.000000,704.924988,689.349976,704.375000,639.205383,9979746
2018-08-14,706.974976,712.275024,702.000000,704.150024,639.001282,6151320
2018-08-16,707.474976,717.450012,705.625000,714.775024,648.643127,6626774
2018-08-17,715.450012,718.825012,711.500000,715.174988,649.006165,6390408
2018-08-20,694.000000,703.974976,686.750000,692.125000,628.088806,16101876
2018-08-21,695.000000,698.000000,686.875000,691.974976,627.952637,8361482
2018-08-23,696.500000,700.750000,692.674988,698.700012,634.055420,7717182
2018-08-24,698.250000,700.950012,688.049988,689.150024,625.389160,7053000
2018-08-27,691.500000,709.974976,690.700012,707.700012,642.222839,7012950
2018-08-28,708.599976,719.200012,705.750000,712.349976,646.442444,6496890
2018-08-29,716.799988,716.799988,702.575012,705.049988,639.818054,5646496
2018-08-30,706.400024,710.775024,698.075012,708.099976,642.585693,11507962
2018-08-31,712.549988,727.150024,710.549988,720.549988,653.883850,10875864
2018-09-03,724.500000,733.950012,715.000000,717.125000,650.775879,10976328
2018-09-04,722.000000,748.500000,716.000000,737.150024,668.947937,15370124
2018-09-05,741.950012,744.049988,725.400024,729.900024,662.368835,8658978
2018-09-06,732.549988,735.500000,724.099976,727.150024,659.873291,5598659
2018-09-07,734.349976,735.150024,723.799988,732.799988,665.000549,6510605
2018-09-10,737.750000,747.000000,729.400024,730.849976,663.230896,5629871
2018-09-11,735.900024,744.750000,732.000000,734.299988,666.361694,6963561
2018-09-12,744.400024,746.500000,736.250000,742.900024,674.165955,4636617
2018-09-14,741.900024,745.000000,729.049988,733.700012,665.817200,7896514
2018-09-17,735.000000,740.000000,724.599976,725.950012,658.784363,5427054
2018-09-18,730.000000,730.000000,717.000000,719.099976,652.568054,7729732
