Date,Open,High,Low,Close,Adj Close,Volume
2018-09-19,253.550003,255.000000,251.000000,252.600006,252.600006,7845650
2018-09-21,255.050003,257.700012,228.850006,250.350006,250.350006,18547453
2018-09-24,250.199997,251.000000,239.350006,240.199997,240.199997,8889259
2018-09-25,241.000000,243.500000,235.449997,240.800003,240.800003,9030367
2018-09-26,242.300003,243.199997,229.550003,233.350006,233.350006,17810869
2018-09-27,234.800003,236.550003,223.100006,225.250000,225.250000,17430781
2018-09-28,227.899994,230.699997,219.500000,223.699997,223.699997,14196824
2018-10-01,225.000000,230.449997,220.000000,229.350006,229.350006,9743094
2018-10-03,230.000000,232.800003,225.800003,227.600006,227.600006,9094685
2018-10-04,224.000000,230.800003,221.750000,223.250000,223.250000,13898979
2018-10-05,222.750000,226.449997,214.750000,216.250000,216.250000,10471026
2018-10-08,217.800003,218.500000,208.100006,212.350006,212.350006,11854170
2018-10-09,205.699997,206.000000,170.300003,184.350006,184.350006,142760251
2018-10-10,186.000000,190.949997,185.050003,188.750000,188.750000,35670907
2018-10-11,180.649994,187.750000,178.000000,182.949997,182.949997,19323517
2018-10-12,185.949997,188.399994,182.600006,183.750000,183.750000,18014894
2018-10-15,186.500000,186.500000,182.699997,184.350006,184.350006,11658409
2018-10-16,185.199997,187.250000,184.550003,185.850006,185.850006,9695745
2018-10-17,187.600006,187.800003,179.100006,179.949997,179.949997,12004524
2018-10-19,178.949997,179.750000,174.000000,174.699997,174.699997,10469358
2018-10-22,176.399994,176.850006,170.050003,170.750000,170.750000,11721075
2018-10-23,170.000000,175.699997,169.550003,170.649994,170.649994,15588511
2018-10-24,173.899994,175.000000,169.000000,170.649994,170.649994,15421903
2018-10-25,168.949997,169.750000,164.600006,165.350006,165.350006,14877057
2018-10-26,166.000000,172.800003,165.899994,168.500000,168.500000,19584723
2018-10-29,169.949997,176.500000,167.699997,175.350006,175.350006,14171750
2018-10-30,177.000000,181.500000,176.050003,177.250000,177.250000,15602414
2018-10-31,178.300003,180.000000,173.449997,179.100006,179.100006,12579712
2018-11-01,182.000000,186.050003,178.199997,179.449997,179.449997,28947802
2018-11-02,180.949997,191.850006,180.899994,190.300003,190.300003,29425248
2018-11-05,191.300003,191.300003,186.649994,189.800003,189.800003,14818506
2018-11-06,192.449997,199.949997,191.750000,193.250000,193.250000,35339222
2018-11-07,194.949997,195.750000,193.350006,194.850006,194.850006,3932893
2018-11-09,192.899994,200.750000,192.000000,195.250000,195.250000,22341961
2018-11-12,194.449997,194.449997,185.199997,186.050003,186.050003,20789180
2018-11-13,180.750000,183.000000,178.350006,179.500000,179.500000,22189598
2018-11-14,180.500000,183.000000,176.250000,176.800003,176.800003,15795883
2018-11-15,178.000000,182.699997,177.500000,180.199997,180.199997,18740276
2018-11-16,180.899994,181.850006,177.850006,179.899994,179.899994,10022823
2018-11-19,180.600006,185.500000,179.100006,184.600006,184.600006,14522581
2018-11-20,184.050003,188.300003,183.199997,183.750000,183.750000,13114982
2018-11-21,184.399994,186.750000,183.750000,184.149994,184.149994,8097107
2018-11-22,185.500000,186.149994,181.750000,182.550003,182.550003,9135857
2018-11-26,183.899994,184.449997,177.000000,181.750000,181.750000,9865426
2018-11-27,181.699997,184.550003,178.550003,180.050003,180.050003,11639680
2018-11-28,181.000000,181.350006,174.000000,174.449997,174.449997,12504717
2018-11-29,175.949997,179.350006,173.449997,177.250000,177.250000,20892744
2018-11-30,172.000000,174.899994,170.350006,171.949997,171.949997,18393012
2018-12-03,173.250000,176.449997,170.000000,175.449997,175.449997,14068885
2018-12-04,177.949997,178.750000,175.300003,175.750000,175.750000,11481923
2018-12-05,173.000000,173.000000,168.600006,169.199997,169.199997,14960527
2018-12-06,168.500000,168.699997,161.600006,162.649994,162.649994,15428019
2018-12-07,162.250000,164.199997,160.800003,162.399994,162.399994,13545006
2018-12-10,159.899994,160.500000,156.500000,157.100006,157.100006,13520495
2018-12-11,155.000000,159.500000,154.649994,158.100006,158.100006,12094881
2018-12-12,159.500000,167.100006,158.000000,164.100006,164.100006,22461175
2018-12-13,166.000000,168.000000,165.550003,166.850006,166.850006,12235499
2018-12-14,166.000000,168.399994,164.850006,166.949997,166.949997,10091732
2018-12-17,167.250000,175.949997,167.250000,173.949997,173.949997,28526103
2018-12-18,174.000000,177.600006,173.100006,174.750000,174.750000,18015933
2018-12-19,176.500000,176.500000,172.500000,173.899994,173.899994,11540042
2018-12-20,173.000000,177.300003,171.750000,176.399994,176.399994,15819006
2018-12-21,177.000000,180.500000,175.149994,176.250000,176.250000,23742481
2018-12-24,176.250000,177.850006,171.500000,172.500000,172.500000,11374468
2018-12-26,171.449997,172.199997,167.600006,170.899994,170.899994,12044191
2018-12-27,172.750000,173.399994,167.699997,168.250000,168.250000,15231581
2018-12-28,169.399994,172.199997,169.149994,170.850006,170.850006,8669584
2018-12-31,172.449997,173.899994,171.750000,172.699997,172.699997,8511388
2019-01-01,173.500000,174.199997,171.300003,173.449997,173.449997,6715543
2019-01-02,170.600006,171.750000,168.000000,168.550003,168.550003,13410104
2019-01-03,169.000000,170.149994,165.100006,166.050003,166.050003,9321842
2019-01-04,169.000000,171.949997,168.500000,170.949997,170.949997,17650435
2019-01-07,173.199997,178.199997,173.199997,175.350006,175.350006,21438351
2019-01-08,176.100006,180.500000,176.100006,179.949997,179.949997,20128985
2019-01-09,181.500000,183.600006,180.199997,183.050003,183.050003,17468948
2019-01-10,183.649994,186.850006,183.550003,185.750000,185.750000,16961888
2019-01-11,186.550003,187.750000,179.399994,180.300003,180.300003,25902974
2019-01-14,180.300003,198.300003,177.449997,182.399994,182.399994,18935120
2019-01-15,183.300003,185.800003,181.250000,185.350006,185.350006,13536578
2019-01-16,186.000000,187.350006,184.050003,185.449997,185.449997,11874245
2019-01-17,186.000000,187.300003,183.399994,184.899994,184.899994,9365756
2019-01-18,185.649994,185.649994,181.300003,183.300003,183.300003,6797621
2019-01-21,184.300003,184.949997,180.649994,181.500000,181.500000,6918258
2019-01-22,181.500000,181.500000,175.949997,180.850006,180.850006,9775717
2019-01-23,181.699997,182.699997,178.550003,180.250000,180.250000,9778926
2019-01-24,180.000000,180.300003,173.699997,175.399994,175.399994,13461254
2019-01-25,175.949997,178.899994,171.949997,173.250000,173.250000,12136892
2019-01-28,173.300003,175.350006,169.399994,172.300003,172.300003,8167430
2019-01-29,172.350006,174.899994,170.899994,173.600006,173.600006,6141180
2019-01-30,174.300003,176.750000,173.300003,174.600006,174.600006,7757847
2019-01-31,175.800003,183.899994,175.800003,181.199997,181.199997,22277646
2019-02-01,182.000000,185.899994,179.550003,181.649994,181.649994,14931422
2019-02-04,181.000000,183.699997,178.199997,180.250000,180.250000,11854351
2019-02-05,180.699997,181.149994,174.699997,175.800003,175.800003,12064426
2019-02-06,176.000000,179.449997,171.899994,178.500000,178.500000,10334594
2019-02-07,179.000000,185.000000,178.899994,182.850006,182.850006,16152722
2019-02-08,164.600006,164.600006,129.000000,150.699997,150.699997,102256857
2019-02-11,150.149994,153.250000,145.850006,152.649994,152.649994,26161867
2019-02-12,152.949997,154.399994,150.600006,151.800003,151.800003,14174912
2019-02-14,155.949997,161.000000,153.800003,159.850006,159.850006,16348306
2019-02-15,159.800003,162.300003,153.149994,161.649994,161.649994,20705576
2019-02-18,162.800003,163.449997,159.199997,162.899994,162.899994,13503666
2019-02-19,164.000000,165.949997,161.550003,163.750000,163.750000,14533142
2019-02-20,164.449997,166.699997,163.750000,164.800003,164.800003,11610728
2019-02-21,165.600006,170.600006,165.100006,169.699997,169.699997,14811723
2019-02-22,170.000000,175.300003,167.850006,174.300003,174.300003,13011477
2019-02-25,175.149994,177.500000,173.500000,175.750000,175.750000,15554532
2019-02-26,173.000000,183.449997,172.500000,182.649994,182.649994,31859427
2019-02-27,183.550003,186.100006,176.100006,177.350006,177.350006,19723906
2019-02-28,180.000000,181.550003,176.600006,177.449997,177.449997,18692372
2019-03-01,178.649994,184.000000,177.350006,180.300003,180.300003,20539919
2019-03-05,183.800003,198.350006,181.399994,194.050003,194.050003,58138551
2019-03-06,195.399994,195.399994,187.750000,188.800003,188.800003,22468702
2019-03-07,191.399994,193.449997,187.800003,189.300003,189.300003,27051501
2019-03-08,187.800003,187.949997,180.000000,181.199997,181.199997,28012914
2019-03-11,182.000000,184.600006,181.050003,181.850006,181.850006,25669662
2019-03-12,184.399994,186.000000,183.550003,184.800003,184.800003,18657724
2019-03-13,184.449997,184.899994,180.399994,181.699997,181.699997,9769821
2019-03-14,181.500000,182.449997,177.649994,179.550003,179.550003,15737080
2019-03-15,180.199997,181.399994,177.600006,180.000000,180.000000,17490993
2019-03-18,181.000000,184.699997,179.500000,182.250000,182.250000,14690339
2019-03-19,182.000000,184.500000,180.750000,182.850006,182.850006,10318028
2019-03-20,183.000000,183.449997,179.600006,180.199997,180.199997,7543753
2019-03-22,181.949997,182.000000,174.899994,175.399994,175.399994,11505994
2019-03-25,173.699997,173.800003,170.550003,171.300003,171.300003,11864723
2019-03-26,171.899994,173.600006,171.600006,173.100006,173.100006,7820112
2019-03-27,174.000000,175.000000,169.149994,169.850006,169.850006,10047628
2019-03-28,169.000000,171.399994,167.550003,170.550003,170.550003,13203927
2019-04-01,176.350006,189.750000,176.350006,187.350006,187.350006,46389181
2019-04-02,188.050003,204.399994,185.300003,202.949997,202.949997,100834335
2019-04-03,205.000000,208.949997,199.199997,201.350006,201.350006,81779620
2019-04-04,201.850006,206.899994,201.050003,206.149994,206.149994,41268908
2019-04-05,208.000000,209.500000,202.300003,205.149994,205.149994,32057373
2019-04-08,206.000000,207.399994,198.800003,200.550003,200.550003,23877595
2019-04-09,200.000000,207.600006,198.149994,205.899994,205.899994,29611268
2019-04-10,206.000000,217.399994,205.600006,216.050003,216.050003,69349488
2019-04-11,216.600006,219.199997,213.300003,218.199997,218.199997,41859862
2019-04-12,218.949997,219.000000,215.000000,215.949997,215.949997,21788548
2019-04-15,217.149994,233.250000,217.149994,231.750000,231.750000,57283251
2019-04-16,233.800003,234.100006,225.649994,230.500000,230.500000,41653657
2019-04-18,231.899994,239.300003,230.600006,236.250000,236.250000,42451178
2019-04-22,235.000000,239.350006,231.699997,234.850006,234.850006,30282217
2019-04-23,235.000000,235.850006,230.250000,231.649994,231.649994,18975358
2019-04-24,231.649994,232.949997,217.600006,223.600006,223.600006,50317411
2019-04-25,223.399994,225.899994,220.250000,221.850006,221.850006,27132908
2019-04-26,221.899994,221.899994,214.000000,215.600006,215.600006,26038093
2019-04-30,216.199997,218.649994,210.300003,214.300003,214.300003,21289116
2019-05-02,211.000000,212.649994,206.500000,207.300003,207.300003,21986007
2019-05-03,205.000000,213.649994,203.050003,209.449997,209.449997,37153857
2019-05-06,204.000000,204.500000,198.000000,199.800003,199.800003,30117667
2019-05-07,201.699997,202.850006,189.350006,190.949997,190.949997,30516908
2019-05-08,190.000000,190.899994,183.800003,185.100006,185.100006,28443735
2019-05-09,184.300003,189.800003,182.300003,186.350006,186.350006,32841616
2019-05-10,187.000000,190.600006,184.300003,185.899994,185.899994,28910719
2019-05-13,186.199997,187.149994,179.600006,180.750000,180.750000,15373536
2019-05-14,178.250000,186.050003,177.800003,184.500000,184.500000,21412933
2019-05-15,185.550003,185.949997,167.399994,169.449997,169.449997,31427815
2019-05-16,176.000000,177.550003,172.800003,175.399994,175.399994,30308248
2019-05-17,174.949997,177.699997,170.199997,176.850006,176.850006,21575989
2019-05-20,181.449997,192.000000,179.250000,190.149994,190.149994,29873588
2019-05-21,185.250000,186.899994,174.050003,176.800003,176.800003,57822527
2019-05-22,177.600006,180.399994,174.800003,179.100006,179.100006,25845734
2019-05-23,182.850006,182.850006,173.500000,175.149994,175.149994,22912106
2019-05-24,177.000000,183.500000,175.350006,182.300003,182.300003,22494409
2019-05-27,181.750000,183.500000,179.300003,181.350006,181.350006,14774311
2019-05-28,181.350006,185.300003,179.800003,180.250000,180.250000,23272915
2019-05-29,179.850006,180.000000,175.350006,176.350006,176.350006,15222008
2019-05-30,177.500000,178.500000,173.100006,175.149994,175.149994,18078726
2019-05-31,177.800003,177.850006,170.000000,172.600006,172.600006,21488115
2019-06-03,170.500000,175.000000,168.399994,174.500000,174.500000,21288078
2019-06-04,174.250000,177.199997,172.399994,173.250000,173.250000,17428731
2019-06-06,174.050003,175.850006,168.850006,169.699997,169.699997,16874819
2019-06-07,169.899994,171.699997,167.250000,169.500000,169.500000,14465703
2019-06-10,170.899994,172.050003,163.550003,166.199997,166.199997,20209862
2019-06-11,166.850006,171.899994,165.649994,170.750000,170.750000,20363493
2019-06-12,170.899994,172.199997,168.100006,169.050003,169.050003,12819208
2019-06-13,166.899994,168.899994,164.500000,167.399994,167.399994,15144315
2019-06-14,167.500000,167.500000,163.500000,164.199997,164.199997,10920508
2019-06-17,163.750000,164.149994,158.000000,158.750000,158.750000,14381813
2019-06-18,159.000000,161.000000,156.750000,158.300003,158.300003,14003043
2019-06-19,160.000000,163.750000,152.500000,154.649994,154.649994,25257018
2019-06-20,153.449997,160.000000,152.149994,159.250000,159.250000,19247947
2019-06-21,155.000000,160.750000,154.500000,158.899994,158.899994,23304207
2019-06-24,158.699997,160.199997,156.199997,159.300003,159.300003,13185118
2019-06-25,158.000000,161.000000,156.850006,160.449997,160.449997,13368928
2019-06-26,160.100006,162.199997,158.750000,161.100006,161.100006,18481332
2019-06-27,161.850006,168.000000,161.100006,165.850006,165.850006,26612983
2019-06-28,165.199997,166.750000,161.350006,162.550003,162.550003,15092229
2019-07-01,163.699997,169.399994,163.199997,168.000000,168.000000,23990900
2019-07-02,166.800003,167.350006,161.350006,163.750000,163.750000,16903683
2019-07-03,163.750000,165.000000,161.699997,162.300003,162.300003,13606179
2019-07-04,162.500000,167.750000,162.000000,165.199997,165.199997,19512938
2019-07-05,165.149994,166.949997,159.500000,160.199997,160.199997,14374084
2019-07-08,159.350006,159.500000,153.500000,154.550003,154.550003,15149035
2019-07-09,154.000000,157.149994,152.750000,155.800003,155.800003,16112345
2019-07-10,156.250000,156.250000,149.100006,151.649994,151.649994,31737846
2019-07-11,153.000000,157.699997,150.350006,156.800003,156.800003,24099895
2019-07-12,155.899994,162.850006,154.000000,159.300003,159.300003,27307153
2019-07-15,159.000000,162.600006,157.850006,160.949997,160.949997,19924720
2019-07-16,159.800003,170.949997,159.050003,170.000000,170.000000,39025331
2019-07-17,170.000000,172.350006,166.300003,167.899994,167.899994,25236730
2019-07-18,167.250000,167.250000,160.000000,160.750000,160.750000,19055022
2019-07-19,161.449997,162.399994,153.850006,154.850006,154.850006,18954216
2019-07-22,155.449997,159.300003,155.250000,156.750000,156.750000,15995349
2019-07-23,157.399994,159.000000,154.800003,156.199997,156.199997,12942555
2019-07-24,156.350006,157.550003,150.500000,151.250000,151.250000,16292964
2019-07-25,151.300003,152.500000,143.750000,144.300003,144.300003,34364032
2019-07-26,138.100006,150.149994,138.100006,147.149994,147.149994,83905651
2019-07-29,146.899994,146.899994,136.850006,137.550003,137.550003,38844222
2019-07-30,138.000000,139.699997,132.600006,133.449997,133.449997,35725524
2019-07-31,133.500000,136.399994,132.500000,135.600006,135.600006,27024859
2019-08-01,135.500000,136.300003,127.550003,129.550003,129.550003,38991424
2019-08-02,128.500000,133.199997,127.000000,130.699997,130.699997,44016138
2019-08-05,128.000000,128.199997,122.300003,123.750000,123.750000,35452262
2019-08-06,123.050003,126.550003,121.750000,122.500000,122.500000,34790369
2019-08-07,122.599998,123.849998,116.500000,117.400002,117.400002,37287779
2019-08-08,118.000000,125.000000,116.900002,124.050003,124.050003,35876237
2019-08-09,124.500000,126.500000,120.699997,122.050003,122.050003,39245417
2019-08-13,123.800003,126.300003,121.000000,121.949997,121.949997,35498118
2019-08-14,122.699997,123.800003,118.599998,120.900002,120.900002,30136178
2019-08-16,119.900002,122.449997,117.349998,121.349998,121.349998,35264621
2019-08-19,121.199997,122.599998,120.000000,120.800003,120.800003,23194786
2019-08-20,120.000000,124.800003,119.000000,123.849998,123.849998,34809225
2019-08-21,123.000000,123.000000,109.500000,112.400002,112.400002,83509593
2019-08-22,112.000000,114.000000,106.199997,107.699997,107.699997,58612708
2019-08-23,108.900002,111.599998,107.650002,111.050003,111.050003,41178606
2019-08-26,114.550003,115.400002,106.800003,110.550003,110.550003,47757623
2019-08-27,112.699997,121.400002,111.800003,120.349998,120.349998,70636441
2019-08-28,120.550003,124.000000,114.800003,116.349998,116.349998,74245952
2019-08-29,116.500000,118.500000,112.099998,114.300003,114.300003,48098849
2019-08-30,115.599998,117.300003,112.000000,116.699997,116.699997,42250518
2019-09-03,113.050003,115.349998,111.199997,112.650002,112.650002,36905736
2019-09-04,112.000000,113.000000,106.000000,109.500000,109.500000,76317447
2019-09-05,109.750000,119.349998,109.500000,118.050003,118.050003,75789807
2019-09-06,118.349998,122.300003,116.550003,121.250000,121.250000,67761586
2019-09-09,119.000000,122.599998,117.349998,121.900002,121.900002,51297512
2019-09-11,127.000000,135.000000,125.300003,134.350006,134.350006,96568372
2019-09-12,134.600006,135.350006,126.699997,127.949997,127.949997,72084195
2019-09-13,129.199997,130.949997,125.500000,129.550003,129.550003,69088728
2019-09-16,128.000000,130.300003,126.500000,128.600006,128.600006,40951047
2019-09-17,129.000000,130.500000,121.349998,122.000000,122.000000,47652658
2019-09-18,123.050003,125.900002,120.500000,121.750000,121.750000,53048836
2019-09-19,123.500000,125.349998,121.199997,124.199997,124.199997,51011848
2019-09-20,125.000000,137.750000,122.599998,133.250000,133.250000,89223235
2019-09-23,135.000000,138.399994,126.500000,127.900002,127.900002,51032391
2019-09-24,128.050003,132.199997,128.000000,130.899994,130.899994,41659100
2019-09-25,129.899994,129.899994,121.500000,123.050003,123.050003,47567575
2019-09-26,123.900002,127.250000,122.800003,124.500000,124.500000,45866398
2019-09-27,122.000000,122.449997,118.199997,119.900002,119.900002,45875793
2019-09-30,120.650002,120.849998,116.400002,117.449997,117.449997,32158885
2019-10-01,118.000000,119.849998,113.000000,115.300003,115.300003,40232789
2019-10-03,112.650002,123.500000,112.650002,122.400002,122.400002,65103359
2019-10-04,122.800003,123.800003,118.800003,119.650002,119.650002,35712218
2019-10-07,120.250000,120.550003,116.349998,117.500000,117.500000,35471184
2019-10-09,118.500000,121.699997,115.449997,120.900002,120.900002,44666296
2019-10-10,119.300003,119.699997,116.199997,116.800003,116.800003,31229192
2019-10-11,118.050003,122.199997,117.250000,121.300003,121.300003,41027561
2019-10-14,122.599998,130.000000,122.500000,127.849998,127.849998,68048611
2019-10-15,127.099998,128.899994,123.699997,126.949997,126.949997,57548920
2019-10-16,127.300003,128.300003,124.500000,125.849998,125.849998,31522518
2019-10-17,127.099998,144.350006,125.099998,139.500000,139.500000,67933615
2019-10-18,139.000000,141.800003,135.600006,136.850006,136.850006,64884113
2019-10-22,133.350006,135.600006,129.800003,131.750000,131.750000,53532482
2019-10-23,130.449997,133.800003,127.250000,132.649994,132.649994,50293574
2019-10-24,133.000000,135.149994,130.500000,133.500000,133.500000,41951668
2019-10-25,132.000000,133.000000,125.699997,126.849998,126.849998,42868958
2019-10-27,null,null,null,null,null,null
2019-10-29,151.899994,175.500000,151.199997,172.449997,172.449997,184435614
2019-10-30,175.000000,175.649994,166.550003,171.899994,171.899994,90759545
2019-10-31,169.800003,179.649994,168.949997,177.699997,177.699997,81392641
2019-11-01,175.199997,178.000000,172.399994,175.050003,175.050003,40613555
2019-11-04,171.600006,178.449997,170.850006,172.199997,172.199997,40641411
2019-11-05,173.250000,175.750000,169.949997,172.000000,172.000000,36268596
2019-11-06,172.000000,176.350006,170.500000,174.500000,174.500000,28923778
2019-11-07,174.699997,174.699997,167.600006,171.500000,171.500000,38625387
2019-11-08,170.750000,178.899994,167.800003,169.050003,169.050003,39102947
2019-11-11,169.199997,172.949997,169.050003,172.000000,172.000000,22192924
2019-11-13,171.500000,176.000000,169.399994,170.600006,170.600006,33926248
2019-11-14,170.199997,170.300003,165.500000,167.050003,167.050003,25433481
2019-11-15,169.000000,173.399994,167.350006,168.550003,168.550003,29614682
2019-11-18,172.100006,172.100006,169.250000,170.100006,170.100006,19053232
2019-11-19,170.800003,171.750000,167.100006,167.750000,167.750000,19599195
2019-11-20,167.750000,170.199997,166.199997,167.399994,167.399994,19504078
2019-11-21,166.949997,170.100006,163.000000,164.149994,164.149994,21609120
2019-11-22,164.899994,165.250000,160.550003,162.350006,162.350006,21200979
2019-11-25,160.699997,166.600006,159.899994,166.100006,166.100006,26131453
2019-11-26,166.649994,167.300003,162.550003,163.399994,163.399994,25520822
2019-11-27,165.300003,169.300003,165.000000,165.899994,165.899994,29527702
2019-11-28,165.750000,166.300003,163.550003,164.800003,164.800003,16609775
2019-11-29,164.800003,167.750000,160.600006,161.500000,161.500000,20010205
2019-12-02,160.949997,163.000000,158.949997,161.050003,161.050003,19441998
2019-12-03,162.949997,162.949997,157.399994,158.199997,158.199997,21156471
2019-12-04,158.500000,170.350006,157.699997,169.399994,169.399994,72084687
2019-12-05,170.350006,172.199997,165.199997,166.100006,166.100006,31787128
2019-12-06,167.000000,168.000000,160.050003,161.500000,161.500000,27727162
2019-12-09,162.000000,166.449997,159.750000,160.500000,160.500000,30920409
2019-12-10,162.149994,163.250000,159.050003,159.699997,159.699997,26259395
2019-12-11,160.399994,163.000000,157.399994,161.800003,161.800003,21154277
2019-12-12,163.449997,174.899994,162.500000,173.350006,173.350006,66138915
2019-12-13,177.250000,183.949997,175.500000,176.699997,176.699997,93019636
2019-12-16,177.000000,178.800003,173.350006,174.949997,174.949997,26249975
2019-12-17,176.000000,181.149994,175.350006,180.199997,180.199997,38213263
2019-12-18,182.100006,184.500000,170.449997,174.800003,174.800003,63861334
2019-12-19,174.649994,180.199997,174.000000,179.149994,179.149994,53466924
2019-12-20,180.399994,181.699997,174.850006,175.949997,175.949997,48818008
2019-12-23,176.850006,179.000000,174.149994,176.050003,176.050003,27192195
2019-12-24,177.649994,178.000000,174.649994,175.500000,175.500000,20560311
2019-12-26,175.899994,176.449997,174.100006,174.600006,174.600006,18785333
2019-12-27,176.000000,176.949997,174.850006,176.149994,176.149994,12095797
2019-12-30,177.199997,184.350006,176.300003,183.699997,183.699997,40948394
2019-12-31,184.000000,187.899994,181.550003,185.149994,185.149994,52869996
2020-01-01,185.149994,186.699997,183.600006,184.449997,184.449997,25968357
2020-01-02,185.000000,194.699997,184.600006,193.750000,193.750000,57289863
2020-01-03,192.899994,195.649994,189.250000,191.100006,191.100006,47572728
2020-01-06,191.000000,191.000000,185.050003,185.649994,185.649994,28621212
2020-01-07,187.000000,189.399994,182.300003,184.699997,184.699997,34995035
2020-01-08,180.199997,184.199997,180.199997,182.550003,182.550003,21862695
2020-01-09,184.850006,192.750000,184.250000,192.000000,192.000000,40803142
2020-01-10,192.000000,199.000000,190.000000,196.350006,196.350006,60252338
2020-01-13,194.750000,197.750000,191.399994,196.250000,196.250000,40535961
2020-01-14,195.699997,198.250000,193.600006,195.850006,195.850006,29867542
2020-01-15,195.000000,201.699997,194.000000,200.350006,200.350006,38485962
2020-01-16,199.500000,200.600006,196.899994,197.550003,197.550003,28118140
2020-01-17,197.250000,199.449997,195.699997,197.300003,197.300003,18204088
2020-01-20,198.000000,201.449997,194.300003,195.000000,195.000000,28976013
2020-01-21,195.500000,196.399994,190.199997,191.399994,191.399994,20859400
2020-01-22,191.949997,192.500000,184.250000,185.600006,185.600006,32952072
2020-01-23,186.750000,190.399994,183.800003,188.399994,188.399994,33032086
2020-01-24,188.000000,191.000000,185.000000,186.500000,186.500000,21791825
2020-01-27,185.699997,186.899994,180.850006,182.199997,182.199997,30132428
2020-01-28,183.899994,184.300003,174.899994,176.100006,176.100006,38283588
2020-01-29,178.800003,188.899994,178.550003,188.050003,188.050003,61585660
2020-01-30,190.949997,192.550003,184.250000,186.199997,186.199997,70900581
2020-01-31,186.300003,188.350006,175.949997,176.600006,176.600006,75621897
2020-02-03,163.500000,168.300003,159.550003,163.850006,163.850006,66616190
2020-02-04,166.550003,168.600006,161.199997,165.699997,165.699997,49034642
2020-02-05,167.399994,184.949997,166.600006,183.750000,183.750000,92982265
2020-02-06,182.000000,183.399994,175.750000,178.850006,178.850006,61821140
2020-02-07,177.399994,178.149994,173.000000,173.600006,173.600006,45195760
2020-02-10,173.199997,173.199997,168.000000,168.899994,168.899994,33279372
2020-02-11,171.850006,175.149994,168.399994,169.750000,169.750000,42868276
2020-02-12,173.000000,173.300003,169.000000,170.949997,170.949997,34621395
2020-02-13,171.350006,172.350006,168.100006,169.500000,169.500000,25049848
2020-02-14,172.000000,176.199997,168.300003,169.100006,169.100006,56676430
2020-02-17,170.399994,171.350006,166.350006,169.100006,169.100006,32893274
2020-02-18,168.000000,168.000000,158.600006,161.600006,161.600006,52744122
2020-02-19,162.850006,164.600006,153.050003,158.050003,158.050003,78914233
2020-02-20,157.949997,162.300003,156.000000,158.500000,158.500000,54328194
2020-02-24,154.000000,155.899994,149.600006,150.649994,150.649994,39706007
2020-02-25,152.199997,153.399994,147.449997,149.899994,149.899994,52719851
2020-02-26,146.899994,147.899994,143.699997,144.550003,144.550003,47605927
2020-02-27,144.149994,146.750000,141.100006,145.250000,145.250000,51328153
2020-02-28,138.850006,139.600006,127.050003,128.949997,128.949997,94469619
2020-03-02,133.000000,133.899994,123.800003,125.400002,125.400002,111585697
2020-03-03,127.500000,131.399994,125.250000,130.350006,130.350006,86765576
2020-03-04,129.600006,129.600006,120.550003,126.199997,126.199997,97546902
2020-03-05,127.550003,129.149994,124.250000,125.750000,125.750000,87795649
2020-03-06,115.000000,117.300003,112.800003,114.199997,114.199997,83971462
2020-03-09,109.000000,109.849998,104.250000,105.699997,105.699997,81549809
2020-03-11,104.849998,106.500000,97.800003,98.900002,98.900002,111146790
2020-03-12,91.099998,94.900002,84.099998,88.000000,88.000000,143550830
2020-03-13,81.900002,94.150002,78.050003,89.750000,89.750000,106151311
2020-03-16,85.599998,87.650002,82.199997,82.949997,82.949997,73702778
2020-03-17,83.050003,85.000000,77.400002,77.949997,77.949997,71842549
2020-03-18,79.900002,80.449997,75.099998,75.500000,75.500000,70105052
2020-03-19,70.000000,76.500000,68.750000,72.949997,72.949997,68122549
2020-03-20,74.000000,79.599998,72.650002,77.300003,77.300003,86043342
2020-03-23,70.000000,72.000000,66.000000,66.199997,66.199997,34184325
2020-03-24,69.900002,71.500000,63.500000,68.550003,68.550003,49551990
2020-03-25,67.750000,71.699997,67.250000,70.250000,70.250000,57713806
2020-03-26,71.449997,73.500000,68.300003,70.800003,70.800003,63821068
2020-03-27,72.050003,75.900002,69.349998,70.699997,70.699997,58814757
2020-03-30,68.800003,70.000000,67.250000,68.150002,68.150002,35278010
2020-03-31,70.599998,71.500000,68.199997,71.050003,71.050003,46157286
2020-04-01,70.500000,71.650002,67.550003,67.949997,67.949997,38149007
2020-04-03,66.900002,66.900002,64.800003,65.300003,65.300003,35346301
2020-04-07,68.550003,69.300003,66.900002,67.250000,67.250000,42066469
2020-04-08,66.500000,71.599998,65.400002,67.599998,67.599998,82179303
2020-04-09,69.599998,76.250000,69.099998,74.599998,74.599998,112677273
2020-04-13,76.000000,77.599998,72.699997,74.250000,74.250000,70409900
2020-04-15,75.400002,78.699997,71.949997,72.900002,72.900002,81121081
2020-04-16,71.750000,75.400002,71.000000,74.650002,74.650002,47910164
2020-04-17,78.300003,78.300003,74.699997,76.849998,76.849998,58333485
2020-04-20,76.849998,83.400002,75.500000,80.449997,80.449997,125425355
2020-04-21,78.000000,78.000000,74.000000,74.650002,74.650002,58248325
2020-04-22,74.449997,76.550003,72.550003,75.900002,75.900002,56529293
2020-04-23,76.750000,78.650002,75.400002,75.650002,75.650002,50366856
2020-04-24,75.000000,76.900002,74.000000,74.199997,74.199997,40047438
